"lake","site","date","depth_m","temp_C","windspeed","thermo_depth","schmidt_stability","epi_temp","epi_dens","hypo_temp","hypo_dens","meta_top","meta_bot","uStar","lake_num","strat"
"Rotorua","2",2003-03-19,0,17.56999969,NA,6.30456836189843,-13.2295533118433,18.4337877225212,998.543663579237,18.8013874543171,998.473263142871,6.30456836189843,6.30456836189843,NA,NA,1
"Rotorua","5",2003-03-19,0,18.87999916,NA,0,23.8163555092303,18.6561699035249,998.501249348672,NA,NA,NA,NA,NA,NA,0
"Tikitapu","1",2003-03-19,0,18.79000092,NA,13.174748913691,516.226187519281,18.6662221375342,998.499319442245,11.7984801762773,999.548790109788,11.744971353979,15.7262447129846,NA,NA,1
"Tarawera","5",2003-03-19,0,17.94000053,NA,21.3961862187639,536.837391932418,17.931937631838,998.637397168152,11.941148837402,999.532771377488,20.1308734651696,22.7068851686586,NA,NA,1
"Okareka","1",2003-03-19,0,18.97999954,NA,12.5803967758612,534.584720076902,18.6088062151683,998.510327864465,11.6717139650314,999.562805310743,11.6723242093924,14.72065670689,NA,NA,1
"Rotoiti","Okawa",2003-03-21,0,20.62000084,NA,1.52113401560646,56.0723575657169,20.5232489316002,998.124264478042,18.6577286831371,998.500950153694,0.683801111808515,2.39618615356842,NA,NA,1
"Rotoiti","3",2003-03-21,0,19.95999908,NA,19.3323580899497,446.056821480098,18.8053632840784,998.472493718005,15.6833912049537,999.022870485181,19.1184213334886,19.4680341759275,NA,NA,1
"Rotoiti","4",2003-03-21,0,19.44000053,NA,18.5730535508428,446.758182683678,18.6261266029127,998.507010769985,13.5907898138654,999.32898499303,17.4685362505412,20.6263697234971,NA,NA,1
"Okataina","1",2003-03-21,0,19.22999954,NA,18.843088337672,630.739470929686,19.0702798224682,998.420841705937,11.5288658739946,999.578351796949,17.7042710630428,21.0633844780342,NA,NA,1
"Rotoehu","3",2003-03-21,0,19.78000069,NA,4.56972830401452,51.0434866198316,19.3550039512633,998.364487754015,18.4938611676097,998.532258934108,4.56972830401452,4.56972830401452,NA,NA,1
"Rotoma","1",2003-03-21,0,18.88999939,NA,20.4454478910163,666.865229528282,19.1680083481159,998.401596640126,11.7065801419256,999.558971020163,19.0794342670229,21.574858186216,NA,NA,1
"Okaro","1",2003-03-26,0,19.31999969,NA,6.61868346588591,396.940228821155,19.0581911895646,998.423215122762,11.7919879483285,999.549512877505,5.5035172443628,10.0087855504878,NA,NA,1
"Rerewhakaaitu","1",2003-03-26,0,19.21999931,NA,5.50442743983547,69.4260788444797,19.120203602319,998.411023326593,18.1887789407105,998.589769819872,5.50442743983547,5.50442743983547,NA,NA,1
"Okareka","1",2003-04-05,0,19.29999924,NA,14.5165479009521,568.392281577186,18.9040159150646,998.453347280519,11.5282720873461,999.578415873212,11.4425866064674,15.996485863105,NA,NA,1
"Rotoiti","Okawa",2003-04-15,0,17.12999916,NA,0,8.49513278790363,17.0147795151843,998.801513377484,NA,NA,NA,NA,NA,NA,0
"Rotoiti","3",2003-04-15,0,18.02000046,NA,22.6123102271842,368.31825060655,17.9027665796638,998.642760649099,13.8993509997949,999.287139896161,21.7798586033245,23.9223279739861,NA,NA,1
"Okataina","1",2003-04-15,0,17.79000092,NA,19.5834703858279,544.208611897225,18.1267783470809,998.601333171874,11.517967486681,999.579527133542,18.6170740292516,21.4246591419573,NA,NA,1
"Rotoehu","3",2003-04-15,0,17.59000015,NA,0,19.7424712982979,17.5095656471919,998.714138469079,NA,NA,NA,NA,NA,NA,0
"Rotoma","1",2003-04-15,0,18.18000031,NA,22.0696661285591,581.837167925592,18.1955626943916,998.588502068398,11.6321450146502,999.567137907331,20.7011991762396,23.6811286747246,NA,NA,1
"Rotorua","2",2003-04-16,0,17.06999969,NA,0,-3.03124245471235,17.6266242700323,998.693067758217,NA,NA,NA,NA,NA,NA,0
"Rotorua","5",2003-04-16,0,17.59000015,NA,0,7.56951216645039,17.8449559878174,998.653362180323,NA,NA,NA,NA,NA,NA,0
"Tikitapu","1",2003-04-16,0,17.62999916,NA,14.3134010812647,420.031350939549,17.5281988360836,998.710794651754,11.9482742366165,999.53196454625,12.8974395628597,15.4508647432757,NA,NA,1
"Tarawera","5",2003-04-16,0,17.94000053,NA,21.3961862187639,536.837391932418,17.931937631838,998.637397168152,11.941148837402,999.532771377488,20.1308734651696,22.7068851686586,NA,NA,1
"Okareka","1",2003-04-16,0,17.42000008,NA,14.5601474357652,439.467001412619,17.3789289314955,998.737473405724,11.601015697259,999.570532297828,13.6849495140279,15.8803083928845,NA,NA,1
"Okaro","1",2003-04-17,0,17.51,NA,7.64470227687809,299.880836745761,17.2753886127428,998.755833134087,11.8302459281772,999.545245930758,6.75681314187735,9.89150241049448,NA,NA,1
"Rerewhakaaitu","1",2003-04-17,0,17.47,NA,0,21.0619729703888,17.0192855633831,998.80073001863,NA,NA,NA,NA,NA,NA,0
"Rotorua","2",2003-05-27,0,14.13000011,NA,0,-6.65943511241829,14.3217657847801,999.227987397222,NA,NA,NA,NA,NA,NA,0
"Rotorua","5",2003-05-27,0,12.68999958,NA,6.48911804176938,-70.3716981846177,12.8615653650352,999.4232454644,13.5167424113163,999.338854356721,6.48911804176938,6.48911804176938,NA,NA,1
"Tikitapu","1",2003-05-27,0,14.42,NA,18.5950981955991,182.311942467889,14.3102747778444,999.229624918128,11.7951439247379,999.549161595718,18.0476649073029,19.2822710314213,NA,NA,1
"Tarawera","5",2003-05-27,0,15.710000035,NA,21.4144189392163,323.501587493822,15.6830804157347,999.022919782451,12.0166905478931,999.524184704531,21.1597821739405,21.6226616228634,NA,NA,1
"Okareka","1",2003-05-27,0,14.22000027,NA,19.3579896843974,200.587972607298,14.1360288394779,999.25426156975,11.5244279104382,999.578830593485,18.8861554727473,19.6842889123932,NA,NA,1
"Rotoiti","Okawa",2003-05-28,0,13.68000031,NA,0,6.73854573368247,13.5230506520587,999.338016176122,NA,NA,NA,NA,NA,NA,0
"Rotoiti","3",2003-05-28,0,14.19999981,NA,0,38.0165838198404,14.6083336714384,999.18663963319,NA,NA,NA,NA,NA,NA,0
"Rotoiti","4",2003-05-28,0,15.06999969,NA,30.3621044876056,108.447308703784,14.9534299913594,999.135550870908,13.7847772213186,999.302812664928,30.3621044876056,30.3621044876056,NA,NA,1
"Okataina","1",2003-05-28,0,14.97,NA,25.8408309460476,277.34241402778,14.9705722914905,999.132976360021,11.421704121129,999.589842268224,25.2987947581163,26.8897834703148,NA,NA,1
"Rotoehu","3",2003-05-28,0,13.92000008,NA,0,3.82434530987358,13.9108612442343,999.285556595565,NA,NA,NA,NA,NA,NA,0
"Rotoma","1",2003-05-28,0,15.21,NA,28.5494629021304,303.716751352089,15.1850145652081,999.100478024934,11.5664670806614,999.574284973332,28.2370948549101,28.8977410745787,NA,NA,1
"Okaro","1",2003-05-29,0,13.05,NA,12.4867084176483,84.6277654481034,12.9111157990962,999.41704836573,11.5578980423393,999.575213370969,12.4867084176483,12.4867084176483,NA,NA,1
"Rotomahana","2",2003-05-29,0,16.13999939,NA,0,3.18521941108531,16.1610275833739,998.945789453543,NA,NA,NA,NA,NA,NA,0
"Rerewhakaaitu","1",2003-05-29,0,12.51,NA,0,-8.99198814846594,12.4395684652176,999.474783047675,NA,NA,NA,NA,NA,NA,0
"Rotoiti","Okawa",2003-06-17,0,11.30000019,NA,0,2.02470425425366,11.2652868339054,999.606348272453,NA,NA,NA,NA,NA,NA,0
"Rotoiti","3",2003-06-17,0,13.51000023,NA,0,64.55090014246,13.3521773070139,999.360548182963,NA,NA,NA,NA,NA,NA,0
"Rotoiti","4",2003-06-17,0,13.76000023,NA,0,31.4310213236395,13.5525048259411,999.334096143754,NA,NA,NA,NA,NA,NA,0
"Okataina","1",2003-06-17,0,13.19,NA,31.6001777003638,139.683030812337,13.2436680883662,999.37467070093,11.4029365252949,999.591839407718,31.6001777003638,31.6001777003638,NA,NA,1
"Rotoehu","3",2003-06-17,0,11.82999992,NA,0,0.4083046217533,11.8102414377531,999.547479379852,NA,NA,NA,NA,NA,NA,0
"Rotoma","1",2003-06-17,0,13.48,NA,36.4523003667438,157.542805160453,13.4736425192792,999.344568054344,11.4801084505965,999.583598167848,36.2760088585804,36.6110841432718,NA,NA,1
"Rotorua","2",2003-06-19,0,12.07999992,NA,0,-5.09918018696958,12.0917684269625,999.515578970017,NA,NA,NA,NA,NA,NA,0
"Rotorua","5",2003-06-19,0,12.14000034,NA,0,-1.92422154042621,12.1407173038154,999.509929776632,NA,NA,NA,NA,NA,NA,0
"Tikitapu","1",2003-06-19,0,11.53,NA,0,-17.8219652336322,11.7581179425028,999.553274831691,NA,NA,NA,NA,NA,NA,0
"Tarawera","5",2003-06-19,0,13.47999954,NA,32.6600242260665,141.368326439624,13.4661089443732,999.345564437961,11.7804178682431,999.550799618681,32.6600242260665,32.6600242260665,NA,NA,1
"Okareka","1",2003-06-19,0,12.22000027,NA,25.718670410731,74.6347333754351,12.1916570563622,999.50401861956,11.3087856463575,999.60178978225,25.718670410731,25.718670410731,NA,NA,1
"Okaro","1",2003-06-20,0,11.5,NA,0,1.16249369773654,11.4504111348211,999.586778647488,NA,NA,NA,NA,NA,NA,0
"Rotomahana","2",2003-06-20,0,15.61999989,NA,0,1.17601565054531,15.6209177127095,999.032757481226,NA,NA,NA,NA,NA,NA,0
"Rerewhakaaitu","1",2003-06-20,0,10.45,NA,0,-4.59607001011787,10.4311133714987,999.688993360224,NA,NA,NA,NA,NA,NA,0
"Rotoiti","Okawa",2003-07-22,0,8.670000076,NA,0,3.4536050781492,8.49731128423802,999.844794731968,NA,NA,NA,NA,NA,NA,0
"Rotoiti","3",2003-07-22,0,11.53999996,NA,21.200311147093,71.9252253176528,11.262148626909,999.606676196058,10.2462744897991,999.706066632853,21.200311147093,21.200311147093,NA,NA,1
"Rotoiti","4",2003-07-22,0,11.97999954,NA,0,9.44695655237208,11.7131191091398,999.55825018623,NA,NA,NA,NA,NA,NA,0
"Okataina","1",2003-07-22,0,11.45,NA,0,4.46712884768291,11.3867614315531,999.593557022477,NA,NA,NA,NA,NA,NA,0
"Rotoma","1",2003-07-22,0,11.43,NA,0,-0.251871772894418,11.4508238210895,999.586734528054,NA,NA,NA,NA,NA,NA,0
"Rotorua","2",2003-07-23,0,9.270000458,NA,0,-2.7321408298852,9.28153983639167,999.787748231368,NA,NA,NA,NA,NA,NA,0
"Rotorua","5",2003-07-23,0,8.279999733,NA,0,-13.1159061643305,8.70231653190504,999.830703433276,NA,NA,NA,NA,NA,NA,0
"Tikitapu","1",2003-07-23,0,10.03,NA,0,2.09707106803063,9.97780332191223,999.730054750689,NA,NA,NA,NA,NA,NA,0
"Tarawera","5",2003-07-23,0,11.67000008,NA,0,5.37140582103078,11.6896698335534,999.560832618404,NA,NA,NA,NA,NA,NA,0
"Okareka","1",2003-07-23,0,9.859999657,NA,0,1.71846673014616,9.95053743435156,999.73243706989,NA,NA,NA,NA,NA,NA,0
"Okaro","1",2003-07-31,0,8.99,NA,0,1.08880487577842,8.63030646412179,999.835719774366,NA,NA,NA,NA,NA,NA,0
"Rotomahana","2",2003-07-31,0,14.31000042,NA,0,7.61889354062673,14.2454209259078,999.238837205937,NA,NA,NA,NA,NA,NA,0
"Rerewhakaaitu","1",2003-07-31,0,7.73,NA,0,2.27780589548651,7.53410025316104,999.903091468288,NA,NA,NA,NA,NA,NA,0
"Rotoehu","3",2003-07-31,0,9.170000076,NA,0,3.94572022707553,8.93793557889584,999.813787549193,NA,NA,NA,NA,NA,NA,0
"Rotoiti","Okawa",2003-08-19,0,10.14999962,NA,0,2.73570766971839,10.055708176562,999.723193049783,NA,NA,NA,NA,NA,NA,0
"Rotoiti","3",2003-08-19,0,11.07999992,NA,0,29.5437187443576,10.947600416319,999.638895858458,NA,NA,NA,NA,NA,NA,0
"Rotoiti","4",2003-08-19,0,11.42000008,NA,0,5.84731780216493,11.147415173551,999.618577505604,NA,NA,NA,NA,NA,NA,0
"Okataina","1",2003-08-19,0,10.98,NA,0,-0.424547670893001,10.9852138455089,999.63511084579,NA,NA,NA,NA,NA,NA,0
"Rotoehu","3",2003-08-19,0,9.949999809,NA,0,4.59211721335053,9.53373434965992,999.767609200784,NA,NA,NA,NA,NA,NA,0
"Rotoma","1",2003-08-19,0,11.06,NA,0,0.699131106112612,11.0711428511991,999.626394667526,NA,NA,NA,NA,NA,NA,0
"Rotorua","5",2003-08-20,0,9.970000267,NA,0,7.93798589393174,9.87372568154263,999.739094762471,NA,NA,NA,NA,NA,NA,0
"Tarawera","5",2003-08-20,0,11.31000042,NA,0,3.11165859637905,11.2891004871573,999.603855735928,NA,NA,NA,NA,NA,NA,0
"Rotorua","2",2003-08-22,0,9.859999657,NA,0,1.58336239024457,9.81961714347032,999.743737055358,NA,NA,NA,NA,NA,NA,0
"Okaro","1",2003-08-29,0,9.9,NA,2.44868037550772,12.248035989385,9.72744952600162,999.751553909734,8.95194856774942,999.812757342192,2.44868037550772,2.44868037550772,NA,NA,1
"Tikitapu","1",2003-08-29,0,10.21,NA,0,10.5310210260339,9.94839225890735,999.732624078678,NA,NA,NA,NA,NA,NA,0
"Okareka","1",2003-08-29,0,9.649999619,NA,0,3.84912900648672,9.64394365286972,999.7585371949,NA,NA,NA,NA,NA,NA,0
"Rotomahana","2",2003-08-29,0,13.88000011,NA,0,3.03581630626711,13.8588207070637,999.292702301746,NA,NA,NA,NA,NA,NA,0
"Rerewhakaaitu","1",2003-08-29,0,9.52,NA,0,3.69074724028258,9.42938069077513,999.776047350098,NA,NA,NA,NA,NA,NA,0
"Rotoiti","Okawa",2003-09-17,0,13.07999992,NA,0,2.12803241064032,13.0965771403699,999.393583252678,NA,NA,NA,NA,NA,NA,0
"Rotoiti","3",2003-09-17,0,12.56000042,NA,4.43328479810038,48.8854116569877,12.5158294281674,999.465634320045,11.6153000284509,999.56897625495,4.43328479810038,4.43328479810038,NA,NA,1
"Rotoiti","4",2003-09-17,0,12.06999969,NA,0,39.6574625322624,11.4340597812194,999.588524970675,NA,NA,NA,NA,NA,NA,0
"Okataina","1",2003-09-17,0,11.23,NA,0,9.75659025248932,11.0808979128987,999.625399088719,NA,NA,NA,NA,NA,NA,0
"Rotoehu","3",2003-09-17,0,12.56999969,NA,0,28.7667201360154,12.4127490909898,999.477983110315,NA,NA,NA,NA,NA,NA,0
"Rotoma","1",2003-09-17,0,12.07,NA,4.4705768990006,48.2314016594201,12.0618094533107,999.519021562252,11.2756671790157,999.605262680961,4.4705768990006,4.4705768990006,NA,NA,1
"Rotorua","2",2003-09-22,0,11.93000031,NA,0,2.84788281521284,11.9188579180392,999.535291276852,NA,NA,NA,NA,NA,NA,0
"Rotorua","5",2003-09-22,0,11.89999962,NA,0,-0.197645790099217,11.8974365931073,999.537706912951,NA,NA,NA,NA,NA,NA,0
"Tikitapu","1",2003-09-22,0,11.36,NA,10.6475146662665,57.4333136470081,11.3506278861156,999.597381803621,10.5247439808176,999.680172136651,10.6475146662665,10.6475146662665,NA,NA,1
"Tarawera","5",2003-09-22,0,11.89999962,NA,0,28.8016851467384,11.5743420862723,999.573430937749,NA,NA,NA,NA,NA,NA,0
"Okareka","1",2003-09-22,0,11.31999969,NA,14.7215781174056,58.8553034697542,11.2468854625781,999.608269285657,10.3432011281377,999.697170210484,14.7215781174056,14.7215781174056,NA,NA,1
"Okaro","1",2003-09-23,0,11.89,NA,1.40464547955009,61.2826457550264,11.7578055023454,999.553309466304,10.6864002861407,999.664669708934,1.40464547955009,1.40464547955009,NA,NA,1
"Rerewhakaaitu","1",2003-09-23,0,11.91,NA,0,5.31112065486454,11.8444121559953,999.54366122054,NA,NA,NA,NA,NA,NA,0
"Rotomahana","2",2003-09-30,0,14.05000019,NA,0,14.3486881865766,13.9101568949088,999.285653528945,NA,NA,NA,NA,NA,NA,0
"Rotoiti","Okawa",2003-10-21,0,15.80000019,NA,0,13.7228064418397,15.5673934955153,999.041192127795,NA,NA,NA,NA,NA,NA,0
"Rotoiti","3",2003-10-21,0,14.81000042,NA,6.28953214290821,97.9892334683916,14.3388796607566,999.225545659353,12.5448144387605,999.462137976607,6.28953214290821,6.28953214290821,NA,NA,1
"Rotoiti","4",2003-10-21,0,15.55000019,NA,4.75522411164924,144.668648831826,15.1807427597921,999.101130685626,12.1519840394041,999.508625187574,4.54567635904457,5.22769005949784,NA,NA,1
"Okataina","1",2003-10-21,0,13.94,NA,1.22475701775139,113.460739507588,13.8354863549409,999.295895696221,11.8478590855043,999.543275241367,1.22475701775139,1.22475701775139,NA,NA,1
"Rotoehu","3",2003-10-21,0,17.06999969,NA,2.85461896589071,107.413262949137,16.8703260548212,998.826504976434,13.9011897055345,999.286887079197,1.54406788614276,3.91783515227726,NA,NA,1
"Rotoma","1",2003-10-21,0,15.14,NA,6.60606368962797,183.780536793137,14.8918613236741,999.144768942144,11.7268209477765,999.556737966916,6.37211294245975,6.90904370671217,NA,NA,1
"Rotorua","2",2003-10-22,0,15.43000031,NA,9.57171713369673,109.106056946505,15.2824767621273,999.08552929878,13.9551442808095,999.279450261191,9.57171713369673,9.57171713369673,NA,NA,1
"Rotorua","5",2003-10-22,0,14.61999989,NA,10.4320134667146,85.8884600416763,14.5338259213376,999.197484334478,13.4154402999977,999.352247775646,10.4320134667146,10.4320134667146,NA,NA,1
"Tikitapu","1",2003-10-22,0,15.36,NA,5.28373846476465,180.512283428979,14.7613390851349,999.164162540766,11.715367014356,999.558002258276,5.19753822576891,5.32916177560554,NA,NA,1
"Tarawera","5",2003-10-22,0,14.75,NA,7.60540248601258,160.525264138706,14.5441469637485,999.195986038531,11.8498050806212,999.543057266434,7.60540248601258,7.60540248601258,NA,NA,1
"Okareka","1",2003-10-22,0,15.63000011,NA,4.33875222475023,204.897116618278,15.2941167546453,999.083736521649,11.6568438392562,999.564435866572,3.62953445666378,4.79865554572776,NA,NA,1
"Okaro","1",2003-10-23,0,17.67,NA,1.50001245887964,161.864036343249,17.67,998.685221474299,11.5563514865668,999.575380829384,0,2.90604821950353,NA,NA,1
"Rotomahana","2",2003-10-23,0,17.11000061,NA,4.55228077618911,142.550723133594,16.895923722357,998.822093510605,14.2515113917644,999.237974220976,4.55228077618911,4.55228077618911,NA,NA,1
"Rerewhakaaitu","1",2003-10-23,0,15.88,NA,4.66867357223976,92.762570268169,15.4778182322864,999.055233361306,13.4326632990725,999.349979540234,4.66867357223976,4.66867357223976,NA,NA,1
"Rotoiti","Okawa",2003-11-18,0,15.17000008,NA,0,16.9722501192852,15.1111398857486,999.111734660359,NA,NA,NA,NA,NA,NA,0
"Rotoiti","3",2003-11-18,0,14.67000008,NA,15.4490571787632,117.853344993622,14.3691280768159,999.221221361256,12.9358074921335,999.413948886319,15.4490571787632,15.4490571787632,NA,NA,1
"Okataina","1",2003-11-18,0,15.03,NA,18.4981367335394,243.731870286917,14.9258306173613,999.139688588651,11.5915188889152,999.571565369699,18.372048034611,18.6237546881712,NA,NA,1
"Rotoehu","3",2003-11-18,0,16.54000092,NA,8.5,65.4417144222602,16.4281126424538,998.901545075077,15.4119867591486,999.065493082272,8.5,8.5,NA,NA,1
"Rotoma","1",2003-11-18,0,15.16,NA,13.4867639741645,244.541926200699,15.0344219279843,999.123356639034,11.8202504077922,999.546362542816,13.4544720068361,13.5181902394226,NA,NA,1
"Rotorua","2",2003-11-19,0,15.72999954,NA,0,3.4544147604776,15.7641437448651,999.010023620752,NA,NA,NA,NA,NA,NA,0
"Rotorua","5",2003-11-19,0,15.97999954,NA,0,43.8813553279055,15.8523999402245,998.995896699094,NA,NA,NA,NA,NA,NA,0
"Tikitapu","1",2003-11-19,0,15.67,NA,10.727518048386,238.753091073859,15.1076042496749,999.112271794378,11.368349871783,999.595508015727,10.2342331066585,11.6841594845173,NA,NA,1
"Tarawera","5",2003-11-19,0,14.72000027,NA,20.5654866555838,217.625630646082,14.5696880218865,999.192272810603,11.8137895613764,999.547083613683,20.3593548293683,20.8045945661506,NA,NA,1
"Okareka","1",2003-11-19,0,16.07999992,NA,12.5820734258532,266.717049899618,15.1589520082617,999.104456616757,11.1879293224367,999.614394469537,12.22620373655,13.013130436117,NA,NA,1
"Okaro","1",2003-11-20,0,17.42,NA,4.51894315803902,211.751705472164,16.9765888987435,998.808143499531,11.2170323938256,999.611376469147,2.94134157936298,6.05213930896059,NA,NA,1
"Rotomahana","2",2003-11-20,0,17.23999977,NA,2.65716306162998,190.733560439907,17.1742096139933,998.773658427825,14.7959764476069,999.159035619058,2.65716306162998,2.65716306162998,NA,NA,1
"Rerewhakaaitu","1",2003-11-20,0,16.59,NA,2.72544135910973,42.3079438218566,16.4313772104783,998.900999239683,15.6756855947307,999.024092415815,2.72544135910973,2.72544135910973,NA,NA,1
"Rotoiti","Okawa",2003-12-16,0,20.12999916,NA,2.18525370699843,96.4579953775381,20.1028078221133,998.212373241695,16.7782482759381,998.842312397298,0.842823627071951,3.25676220540319,NA,NA,1
"Rotoiti","3",2003-12-16,0,17.47999954,NA,7.56807438100043,302.814472373338,17.3644593948733,998.740046328513,14.3200768807194,999.228228172937,7.56807438100043,7.56807438100043,NA,NA,1
"Rotoiti","4",2003-12-16,0,20.27000046,NA,7.87268825785472,520.10669841223,19.9250598276962,998.249065329313,14.2749421897822,999.234650057657,6.39050456286315,9.05835425715659,NA,NA,1
"Okataina","1",2003-12-16,0,19.26,NA,9.61615439686724,535.690632738466,19.1699963999517,998.401204082897,11.8500795941434,999.543026513722,8.54712181518291,11.1880472714122,NA,NA,1
"Rotoehu","3",2003-12-16,0,21.46999931,NA,5.79833213276263,221.592795414664,21.3584557542821,997.943794979954,17.6837984325624,998.68272109102,4.79474617699613,7.29488819710856,NA,NA,1
"Rotoma","1",2003-12-16,0,19.87,NA,14.6098595108641,587.828806388773,18.9359828375412,998.447120654455,11.9578557435328,999.530878584312,14.3216806857871,14.9872189569058,NA,NA,1
"Rotorua","2",2003-12-17,0,19.26000023,NA,10.6224965643539,172.906074116375,19.2441251788982,998.386536536834,17.4020345893366,998.733359998796,10.0596838666655,11.3878669918316,NA,NA,1
"Rotorua","5",2003-12-17,0,19.97999954,NA,12.2561402618513,236.744599042825,19.892322664155,998.25578690684,17.4908906507678,998.71748591688,11.9460793026053,12.401116173315,NA,NA,1
"Tikitapu","1",2003-12-17,0,19.93,NA,11.1147629650658,508.144158801824,18.9504097655839,998.444306924301,12.0059446962115,999.525410586978,9.75456197275292,11.8335696825495,NA,NA,1
"Tarawera","5",2003-12-17,0,18.82999992,NA,10.6788817347027,538.177182695024,18.7863999991657,998.476162064431,12.1737873960316,999.506095989549,10.0170830377699,11.9652725061651,NA,NA,1
"Okareka","1",2003-12-17,0,20.12000084,NA,12.0764087556589,546.666264664339,18.957191563287,998.442983474322,11.2711165802784,999.605738760865,10.2278524156876,12.7444278656743,NA,NA,1
"Okaro","1",2003-12-18,0,20.9,NA,4.27702861370906,386.825802176949,20.6911414279793,998.088565580855,11.3055545100642,999.602129233229,2.39785880265134,6.89460086522924,NA,NA,1
"Rotomahana","2",2003-12-18,0,20.70000076,NA,6.64608423952177,440.007192806672,20.6543796000633,998.096407261086,15.0356329384214,999.123173721509,5.43141815548802,7.98494225872485,NA,NA,1
"Tikitapu","1",2004-01-20,0,21.96,NA,21.4448600987384,725.97959422511,19.0823612294196,998.418468140303,11.7997442746547,999.54864931746,20.6488645236696,22.1490153613878,NA,NA,1
"Tarawera","5",2004-01-20,0,21.80999947,NA,16.2897682089126,801.16525768658,21.0277668934636,998.016109503415,12.0965053132406,999.515033611881,14.7754806796064,16.8913299007211,NA,NA,1
"Okareka","1",2004-01-20,0,22.85000038,NA,9.42719487976761,726.406215285315,22.4560871927043,997.695791415145,11.4372719329025,999.58818218511,6.1947875112253,12.2699149296745,NA,NA,1
"Rotorua","2",2004-01-22,0,22.87000084,NA,5.64061330836189,247.739303300392,22.8618884319366,997.601037783275,19.7267432478278,998.289610253371,4.71682363710157,7.10613590035914,NA,NA,1
"Rotorua","5",2004-01-22,0,21.88999939,NA,8.46849970493751,247.090304523613,21.8568917005975,997.832686913806,19.6676058267558,998.301620133996,7.72519441054016,9.16363892604582,NA,NA,1
"Rotoiti","Okawa",2004-02-18,0,19.14999962,NA,0,8.58384068511308,19.0926585439222,998.416443848508,NA,NA,NA,NA,NA,NA,0
"Rotoiti","3",2004-02-18,0,18.40999985,NA,14.9927383667854,279.111199840031,18.3814591857772,998.553565875082,15.6675751820325,999.025377794901,14.3605427402755,15.8228081777468,NA,NA,1
"Rotoiti","4",2004-02-18,0,19.54000092,NA,16.6582841519772,536.840935916544,19.1232188066603,998.410429478016,12.9934288741186,999.406686433771,16.525139438571,16.8615299150901,NA,NA,1
"Okataina","1",2004-02-18,0,20.09,NA,14.472335215019,686.21367931868,20.09,998.21502823506,11.7953168448162,999.549142344854,13.0487762902766,17.5086672851284,NA,NA,1
"Rotoehu","3",2004-02-18,0,20.17000008,NA,0,18.6410390513035,20.1444327692304,998.203732718937,NA,NA,NA,NA,NA,NA,0
"Rotoma","1",2004-02-18,0,20.22,NA,15.6157793277273,720.597491139527,20.2210996642974,998.187770616599,12.0818342912636,999.516721764513,14.7528319271434,18.6248114978495,NA,NA,1
"Rotorua","2",2004-02-19,0,19.96999931,NA,0,3.15160106320594,19.9382018577166,998.246363836584,NA,NA,NA,NA,NA,NA,0
"Rotorua","5",2004-02-19,0,19.89999962,NA,0,17.4425963086255,19.7914582308964,998.276425240683,NA,NA,NA,NA,NA,NA,0
"Tikitapu","1",2004-02-19,0,19.13,NA,10.6652802598406,534.695635096548,19.1366920324246,998.407774716905,12.003974652194,999.525635169755,9.78252137626535,13.2291080751978,NA,NA,1
"Tarawera","5",2004-02-19,0,19.39999962,NA,17.1813330317362,639.194921308776,19.4048447271857,998.354533919782,12.1949151925772,999.503639422156,15.6230851975034,18.5895522658844,NA,NA,1
"Okareka","1",2004-02-19,0,19.28000069,NA,11.0345783925439,547.649148142763,19.2642664438747,998.382541112554,11.5326035068043,999.57794836022,9.14405529219862,13.1252620364064,NA,NA,1
"Okaro","1",2004-02-23,0,18.59,NA,7.39126575549268,326.370315264791,18.0545953088571,998.614742498143,11.4951527188119,999.581982645387,5.72571917698827,8.49949461086539,NA,NA,1
"Rotomahana","2",2004-02-23,0,19.90999985,NA,17.5650794129773,381.443938779409,19.3321653519837,998.369040057872,15.493971888849,999.052708123382,16.9503180390533,18.2774515537398,NA,NA,1
"Rerewhakaaitu","1",2004-02-23,0,17.72,NA,0,19.3216565446451,17.2013600853115,998.76888641572,NA,NA,NA,NA,NA,NA,0
"Okaro","1",2004-03-24,0,18.31,NA,8.28417631484958,335.956921082092,17.8996892092298,998.643325917501,11.5788111797295,999.572945915287,6.55316092124475,9.43875633880608,NA,NA,1
"Rotomahana","2",2004-03-24,0,19.23999977,NA,19.5744502812741,352.827721586681,19.1641437729658,998.4023596112,15.8369608768775,998.998374483712,19.3205851808486,19.8758068016179,NA,NA,1
"Rerewhakaaitu","1",2004-03-24,0,18.11,NA,0,38.8884350334645,18.0471446302991,998.61612334299,NA,NA,NA,NA,NA,NA,0
"Rotoiti","Okawa",2004-03-30,0,15.86999989,NA,0,3.26342418858948,15.5966815047418,999.036580882781,NA,NA,NA,NA,NA,NA,0
"Rotoiti","3",2004-03-30,0,16.67000008,NA,29.3926208812657,279.588951942563,16.4079020307351,998.90492158366,13.467189411209,999.345421579078,28.5330973302522,30.0537862702694,NA,NA,1
"Rotoiti","4",2004-03-30,0,17.48999977,NA,22.3297504272279,369.292881553991,17.2983392203029,998.751773865418,13.259786997574,999.372581971689,21.2717324015737,23.1763259180215,NA,NA,1
"Okataina","1",2004-03-30,0,17.69,NA,21.1851308318392,501.022262760868,17.6916887867281,998.681290350114,11.6735944579853,999.562598907027,19.8253583871998,22.4784011489568,NA,NA,1
