"covar","value","std_error","t_value","p_value","id_covar","aic","r2","iter_start","iter_end","start_date","end_date","n","pe"
"tli_lag_9",0.0809143391626412,0.111182540639694,0.727761199709027,0.468884446610654,"temp_C_8",67.0160075521947,0.582293128062411,120,220,"2010-06-16","2018-10-18",101,0.865970712277613
"tli_lag_15",-0.000539646878610792,0.0955572487620695,-0.00564736726519275,0.995508135765273,"temp_C_8",67.0160075521947,0.582293128062411,120,220,"2010-06-16","2018-10-18",101,0.865970712277613
"Intercept",0.198461197339249,0.495927590449352,0.400181803072151,0.690076071088116,"temp_C_8",65.1904001627312,0.588240161181141,121,221,"2010-07-20","2018-11-20",101,0.866334142127374
"temp_C_8",0.0263786171702742,0.010255421533339,2.5721631319123,0.011932875463854,"temp_C_8",65.1904001627312,0.588240161181141,121,221,"2010-07-20","2018-11-20",101,0.866334142127374
"tli_lag_1",0.70683242826922,0.0834174330817652,8.47343777141149,8.73743699311958e-13,"temp_C_8",65.1904001627312,0.588240161181141,121,221,"2010-07-20","2018-11-20",101,0.866334142127374
"tli_lag_8",0.150781172553757,0.0738040273019818,2.04299383198711,0.0443048551846626,"temp_C_8",65.1904001627312,0.588240161181141,121,221,"2010-07-20","2018-11-20",101,0.866334142127374
"tli_lag_15",0.000535088278036944,0.0956931781487223,0.00559170766807779,0.995552234846979,"temp_C_8",65.1904001627312,0.588240161181141,121,221,"2010-07-20","2018-11-20",101,0.866334142127374
"Intercept",0.263243550099775,0.39163443992073,0.672166498311685,0.503218962979423,"temp_C_8",64.496012616348,0.584775375649482,122,222,"2010-08-17","2018-12-13",101,0.86549192638278
"temp_C_8",0.025012188447897,0.00901930589224336,2.77318329666672,0.00676164972890944,"temp_C_8",64.496012616348,0.584775375649482,122,222,"2010-08-17","2018-12-13",101,0.86549192638278
"tli_lag_1",0.698711955553112,0.0685598430477046,10.1912712236949,1.29061941927183e-16,"temp_C_8",64.496012616348,0.584775375649482,122,222,"2010-08-17","2018-12-13",101,0.86549192638278
"tli_lag_8",0.150550743799755,0.0695835867358617,2.16359562451477,0.0331746473370913,"temp_C_8",64.496012616348,0.584775375649482,122,222,"2010-08-17","2018-12-13",101,0.86549192638278
"Intercept",-0.12721718858788,0.508342565213963,-0.250258776843395,0.803028797404362,"temp_C_8",76.9904149250647,0.595276289547723,123,223,"2010-09-27","2019-01-15",101,0.841870804635407
"temp_C_8",0.0275450350227888,0.0113523733439016,2.42636796627074,0.0174999420804623,"temp_C_8",76.9904149250647,0.595276289547723,123,223,"2010-09-27","2019-01-15",101,0.841870804635407
"tli_lag_1",0.69853754431135,0.089345959718394,7.8183450769687,1.83358291779397e-11,"temp_C_8",76.9904149250647,0.595276289547723,123,223,"2010-09-27","2019-01-15",101,0.841870804635407
"tli_lag_8",0.0540531276088668,0.11108477372941,0.486593488865846,0.627876870540646,"temp_C_8",76.9904149250647,0.595276289547723,123,223,"2010-09-27","2019-01-15",101,0.841870804635407
"tli_lag_9",0.160619154394084,0.117963433505981,1.36160121505738,0.177146159489476,"temp_C_8",76.9904149250647,0.595276289547723,123,223,"2010-09-27","2019-01-15",101,0.841870804635407
"tli_lag_15",0.0247168892373341,0.101508096413909,0.24349672696598,0.808243929979062,"temp_C_8",76.9904149250647,0.595276289547723,123,223,"2010-09-27","2019-01-15",101,0.841870804635407
"Intercept",-0.0922901644116974,0.396074296379892,-0.233012253648437,0.816305580067626,"temp_C_8",74.3434550326621,0.640090833181924,124,224,"2010-10-19","2019-02-19",101,0.848032038426567
"temp_C_8",0.0203736944551855,0.0102641534656317,1.98493665584838,0.0503387911934445,"temp_C_8",74.3434550326621,0.640090833181924,124,224,"2010-10-19","2019-02-19",101,0.848032038426567
"tli_lag_1",0.681941048494157,0.072784126229817,9.36936505002364,8.70801153531856e-15,"temp_C_8",74.3434550326621,0.640090833181924,124,224,"2010-10-19","2019-02-19",101,0.848032038426567
"tli_lag_8",0.0564768404095122,0.0894117071622575,0.631649279517976,0.529291538629938,"temp_C_8",74.3434550326621,0.640090833181924,124,224,"2010-10-19","2019-02-19",101,0.848032038426567
"tli_lag_10",0.218832977990841,0.103089578796357,2.12274587350021,0.0366496775746522,"temp_C_8",74.3434550326621,0.640090833181924,124,224,"2010-10-19","2019-02-19",101,0.848032038426567
"Intercept",0.0871564954720272,0.381331776909031,0.22855817623827,0.819736677289256,"temp_C_8",77.6600204856393,0.639262848970994,125,225,"2010-11-16","2019-03-21",101,0.855601849785584
"temp_C_8",0.0293949421658848,0.00960577203943189,3.06013322460891,0.00292392761683193,"temp_C_8",77.6600204856393,0.639262848970994,125,225,"2010-11-16","2019-03-21",101,0.855601849785584
"tli_lag_1",0.715894093110779,0.0663759768769309,10.7854396544421,7.76169646822862e-18,"temp_C_8",77.6600204856393,0.639262848970994,125,225,"2010-11-16","2019-03-21",101,0.855601849785584
"tli_lag_8",0.161603252594897,0.0747005365026521,2.16334795117783,0.033194276995013,"temp_C_8",77.6600204856393,0.639262848970994,125,225,"2010-11-16","2019-03-21",101,0.855601849785584
"Intercept",-0.364054015982364,0.409030047793879,-0.890042230261333,0.375897826841865,"temp_C_8",73.5793231580876,0.675578077843951,126,226,"2010-12-14","2019-04-15",101,0.85582656142509
"temp_C_8",0.0331318676843991,0.0112168671068189,2.95375414265699,0.00403690757790427,"temp_C_8",73.5793231580876,0.675578077843951,126,226,"2010-12-14","2019-04-15",101,0.85582656142509
"tli_lag_1",0.699376829999107,0.0659086371947824,10.6113077096741,2.31029900332705e-17,"temp_C_8",73.5793231580876,0.675578077843951,126,226,"2010-12-14","2019-04-15",101,0.85582656142509
"tli_lag_6",0.134941272136897,0.0903894871600575,1.49288679885913,0.139084549615203,"temp_C_8",73.5793231580876,0.675578077843951,126,226,"2010-12-14","2019-04-15",101,0.85582656142509
"tli_lag_9",0.137918948375526,0.0908920315820939,1.51739317490068,0.132792917583893,"temp_C_8",73.5793231580876,0.675578077843951,126,226,"2010-12-14","2019-04-15",101,0.85582656142509
"Intercept",-0.301763431099539,0.408138236193482,-0.739365745081734,0.46165266271009,"temp_C_8",75.1149774865992,0.677818460523002,127,227,"2011-01-18","2019-05-14",101,0.854662643828013
"temp_C_8",0.0380783026358196,0.0107395787483165,3.54560486292709,0.000630117265924907,"temp_C_8",75.1149774865992,0.677818460523002,127,227,"2011-01-18","2019-05-14",101,0.854662643828013
"tli_lag_1",0.707963281519016,0.0642599041347801,11.0171854603785,3.01762375950351e-18,"temp_C_8",75.1149774865992,0.677818460523002,127,227,"2011-01-18","2019-05-14",101,0.854662643828013
"tli_lag_6",0.162233558500826,0.0987113475962986,1.64351477769623,0.103844831789949,"temp_C_8",75.1149774865992,0.677818460523002,127,227,"2011-01-18","2019-05-14",101,0.854662643828013
"tli_lag_8",0.0679182258650508,0.0936004518678337,0.725618568176927,0.469997980143111,"temp_C_8",75.1149774865992,0.677818460523002,127,227,"2011-01-18","2019-05-14",101,0.854662643828013
"Intercept",-0.140487509970742,0.376653311718076,-0.372988914739443,0.710063909327819,"temp_C_8",76.7506100131251,0.682805902464805,128,228,"2011-02-15","2019-06-18",101,0.85313811080476
"temp_C_8",0.0239831805391757,0.0100479390859196,2.38687559051626,0.0191590048993754,"temp_C_8",76.7506100131251,0.682805902464805,128,228,"2011-02-15","2019-06-18",101,0.85313811080476
"tli_lag_1",0.727472349057218,0.0633334368884684,11.4863867302561,4.00815126063138e-19,"temp_C_8",76.7506100131251,0.682805902464805,128,228,"2011-02-15","2019-06-18",101,0.85313811080476
"tli_lag_8",0.0410716778413868,0.105386975452543,0.389722521829862,0.697694162350262,"temp_C_8",76.7506100131251,0.682805902464805,128,228,"2011-02-15","2019-06-18",101,0.85313811080476
"tli_lag_9",0.185694571543932,0.111139141757863,1.67082963397812,0.0983491091045118,"temp_C_8",76.7506100131251,0.682805902464805,128,228,"2011-02-15","2019-06-18",101,0.85313811080476
"Intercept",-0.219099951745336,0.371752469076971,-0.589370535424665,0.557157869549075,"temp_C_8",73.9274543526009,0.698366007067929,129,229,"2011-03-25","2019-07-16",101,0.853061175445147
"temp_C_8",0.0193900539285885,0.0101118095513379,1.91756518258624,0.0584855275347347,"temp_C_8",73.9274543526009,0.698366007067929,129,229,"2011-03-25","2019-07-16",101,0.853061175445147
"tli_lag_1",0.698840483261043,0.0651324631538474,10.7295264054475,1.53309145433307e-17,"temp_C_8",73.9274543526009,0.698366007067929,129,229,"2011-03-25","2019-07-16",101,0.853061175445147
"tli_lag_8",0.0579618418585175,0.0885005881551602,0.65493171363899,0.514259669089651,"temp_C_8",73.9274543526009,0.698366007067929,129,229,"2011-03-25","2019-07-16",101,0.853061175445147
"tli_lag_10",0.235584814367011,0.101972252832991,2.31028351166126,0.0232669486249158,"temp_C_8",73.9274543526009,0.698366007067929,129,229,"2011-03-25","2019-07-16",101,0.853061175445147
"Intercept",-0.170791811583871,0.363345506529928,-0.470053457424012,0.639506639419806,"temp_C_8",71.3729554729784,0.7027350498832,130,230,"2011-04-20","2019-09-18",101,0.856121471123905
"temp_C_8",0.0228171486854795,0.00994865412240367,2.29349099936009,0.0242584411755436,"temp_C_8",71.3729554729784,0.7027350498832,130,230,"2011-04-20","2019-09-18",101,0.856121471123905
"tli_lag_1",0.678588769876131,0.0636680548971174,10.6582299549229,2.13250598748377e-17,"temp_C_8",71.3729554729784,0.7027350498832,130,230,"2011-04-20","2019-09-18",101,0.856121471123905
"tli_lag_8",0.0561147418667892,0.0870099484460952,0.644923286002791,0.520693635063875,"temp_C_8",71.3729554729784,0.7027350498832,130,230,"2011-04-20","2019-09-18",101,0.856121471123905
"tli_lag_10",0.234744862413707,0.100552428709087,2.33455188927221,0.0218973209158705,"temp_C_8",71.3729554729784,0.7027350498832,130,230,"2011-04-20","2019-09-18",101,0.856121471123905
"Intercept",-0.0344196350535336,0.364362694213191,-0.0944653105276317,0.92496186925023,"temp_C_8",76.9067789074392,0.686484901323375,131,231,"2011-05-23","2019-11-19",101,0.854207727254051
"temp_C_8",0.0210600592427497,0.0103519096812087,2.03441296256468,0.0450272079576868,"temp_C_8",76.9067789074392,0.686484901323375,131,231,"2011-05-23","2019-11-19",101,0.854207727254051
"tli_lag_1",0.671499355091903,0.0658054015590337,10.2043196938705,1.99401965482751e-16,"temp_C_8",76.9067789074392,0.686484901323375,131,231,"2011-05-23","2019-11-19",101,0.854207727254051
"tli_lag_8",-0.0429975422456903,0.0990009721612352,-0.434314343657793,0.665160702982725,"temp_C_8",76.9067789074392,0.686484901323375,131,231,"2011-05-23","2019-11-19",101,0.854207727254051
"tli_lag_9",0.0862061906817991,0.126163155926082,0.683291330571236,0.49628109801516,"temp_C_8",76.9067789074392,0.686484901323375,131,231,"2011-05-23","2019-11-19",101,0.854207727254051
"tli_lag_10",0.22778764791503,0.115762650299101,1.96771279274001,0.0523617164301615,"temp_C_8",76.9067789074392,0.686484901323375,131,231,"2011-05-23","2019-11-19",101,0.854207727254051
"Intercept",0.0510402266380388,0.360017743376128,0.141771419817813,0.887596042590714,"temp_C_8",78.337450109174,0.681715837682,132,232,"2011-06-20","2019-12-10",101,0.850535490647821
"temp_C_8",0.0197949513886014,0.0103822389223788,1.90661682288332,0.0599488711056427,"temp_C_8",78.337450109174,0.681715837682,132,232,"2011-06-20","2019-12-10",101,0.850535490647821
"tli_lag_1",0.679899007632785,0.0664852720999022,10.2263100707651,1.8010773237237e-16,"temp_C_8",78.337450109174,0.681715837682,132,232,"2011-06-20","2019-12-10",101,0.850535490647821
"tli_lag_8",-0.0535574600373511,0.100418039940598,-0.533345005230461,0.595186641623789,"temp_C_8",78.337450109174,0.681715837682,132,232,"2011-06-20","2019-12-10",101,0.850535490647821
"tli_lag_9",0.0474328845878676,0.123231885223913,0.384907562695173,0.701267331693894,"temp_C_8",78.337450109174,0.681715837682,132,232,"2011-06-20","2019-12-10",101,0.850535490647821
"tli_lag_10",0.251744696758468,0.11502434683112,2.18862096324774,0.0313671881390934,"temp_C_8",78.337450109174,0.681715837682,132,232,"2011-06-20","2019-12-10",101,0.850535490647821
"Intercept",0.219829299573006,0.360319887350119,0.610094827653519,0.543407777401932,"temp_C_8",80.9375969856408,0.66883220488846,133,233,"2011-07-19","2020-01-21",101,0.844205131664937
"temp_C_8",0.0205833563070867,0.010520395398954,1.95651926819531,0.0536489530970883,"temp_C_8",80.9375969856408,0.66883220488846,133,233,"2011-07-19","2020-01-21",101,0.844205131664937
"tli_lag_1",0.710282321066791,0.0663872005486379,10.6990852935034,1.76499383069251e-17,"temp_C_8",80.9375969856408,0.66883220488846,133,233,"2011-07-19","2020-01-21",101,0.844205131664937
"tli_lag_8",-0.0277005979403756,0.081622865686374,-0.339373014013154,0.735156099698994,"temp_C_8",80.9375969856408,0.66883220488846,133,233,"2011-07-19","2020-01-21",101,0.844205131664937
"tli_lag_10",0.197424494351501,0.0992837811453741,1.98848686133767,0.0499377502610155,"temp_C_8",80.9375969856408,0.66883220488846,133,233,"2011-07-19","2020-01-21",101,0.844205131664937
"Intercept",0.222640984581587,0.356355314434476,0.624772454803743,0.533774551275793,"temp_C_8",80.6396749353694,0.669685505693717,134,234,"2011-08-16","2020-02-18",101,0.845635055775044
"temp_C_8",0.0207302416636629,0.0105000282777947,1.97430341283013,0.0515564195598262,"temp_C_8",80.6396749353694,0.669685505693717,134,234,"2011-08-16","2020-02-18",101,0.845635055775044
"tli_lag_1",0.716702231977222,0.0648064945412743,11.0591112364636,3.35037309247068e-18,"temp_C_8",80.6396749353694,0.669685505693717,134,234,"2011-08-16","2020-02-18",101,0.845635055775044
"tli_lag_8",-0.0309335445607862,0.081512150201663,-0.379496117870229,0.705254958117388,"temp_C_8",80.6396749353694,0.669685505693717,134,234,"2011-08-16","2020-02-18",101,0.845635055775044
"tli_lag_10",0.191905581400986,0.096417473645405,1.99036102218108,0.0497271413461078,"temp_C_8",80.6396749353694,0.669685505693717,134,234,"2011-08-16","2020-02-18",101,0.845635055775044
"Intercept",0.230885387775708,0.353186506365171,0.653720863098287,0.51503582751197,"temp_C_8",79.8575579322748,0.672045506847329,135,235,"2011-09-21","2020-03-20",101,0.84892864470155
"temp_C_8",0.0227521486590225,0.0105870056725984,2.14906361275599,0.0344392262610289,"temp_C_8",79.8575579322748,0.672045506847329,135,235,"2011-09-21","2020-03-20",101,0.84892864470155
"tli_lag_1",0.724944364062015,0.0643445658056802,11.2665981188114,1.29175234511799e-18,"temp_C_8",79.8575579322748,0.672045506847329,135,235,"2011-09-21","2020-03-20",101,0.84892864470155
"tli_lag_8",-0.0238316487791778,0.0814416408113952,-0.292622404727426,0.770515630894651,"temp_C_8",79.8575579322748,0.672045506847329,135,235,"2011-09-21","2020-03-20",101,0.84892864470155
"tli_lag_10",0.164689533102105,0.0956014845889421,1.72266710930506,0.0885430457409806,"temp_C_8",79.8575579322748,0.672045506847329,135,235,"2011-09-21","2020-03-20",101,0.84892864470155
"Intercept",0.28548221665928,0.349974139913216,0.815723746703316,0.416911711451698,"temp_C_8",78.9762119184711,0.674091764114097,136,236,"2011-10-25","2020-04-20",101,0.848830834177231
"temp_C_8",0.0208184945104671,0.0107229841140063,1.94148329318834,0.0554740058085236,"temp_C_8",78.9762119184711,0.674091764114097,136,236,"2011-10-25","2020-04-20",101,0.848830834177231
"tli_lag_1",0.732682020397974,0.0637588574084037,11.4914546806387,4.61738378856171e-19,"temp_C_8",78.9762119184711,0.674091764114097,136,236,"2011-10-25","2020-04-20",101,0.848830834177231
"tli_lag_8",-0.0378063867910702,0.0817153803417392,-0.462659374929926,0.644777060278314,"temp_C_8",78.9762119184711,0.674091764114097,136,236,"2011-10-25","2020-04-20",101,0.848830834177231
"tli_lag_10",0.165663407395179,0.0942431111664277,1.75783041693761,0.0823345326291469,"temp_C_8",78.9762119184711,0.674091764114097,136,236,"2011-10-25","2020-04-20",101,0.848830834177231
"Intercept",0.27479687460679,0.35078979020063,0.783366227533656,0.435564137345709,"temp_C_8",78.8221641349348,0.674215815288612,137,237,"2011-11-14","2020-05-20",101,0.845730339712407
"temp_C_8",0.0219312896338509,0.0107418969935464,2.0416589031739,0.0442499528472833,"temp_C_8",78.8221641349348,0.674215815288612,137,237,"2011-11-14","2020-05-20",101,0.845730339712407
"tli_lag_1",0.735710663864517,0.0636029602783547,11.5672393335895,3.26777130586012e-19,"temp_C_8",78.8221641349348,0.674215815288612,137,237,"2011-11-14","2020-05-20",101,0.845730339712407
"tli_lag_8",-0.0377805369392701,0.0815582087750521,-0.463234020299216,0.644366803269354,"temp_C_8",78.8221641349348,0.674215815288612,137,237,"2011-11-14","2020-05-20",101,0.845730339712407
"tli_lag_10",0.160172269308336,0.0935464957057859,1.71222094531574,0.0904597446559362,"temp_C_8",78.8221641349348,0.674215815288612,137,237,"2011-11-14","2020-05-20",101,0.845730339712407
"Intercept",0.24224210785784,0.353793332280111,0.684699472137163,0.495374770139766,"temp_C_8",78.6369008316696,0.675297320320093,138,238,"2011-12-21","2020-06-16",101,0.841921521614067
"temp_C_8",0.0239332694921919,0.0105253371905395,2.2738719965859,0.0254638662989136,"temp_C_8",78.6369008316696,0.675297320320093,138,238,"2011-12-21","2020-06-16",101,0.841921521614067
"tli_lag_1",0.739532544334868,0.0633074343007448,11.6816066312479,1.94133189483219e-19,"temp_C_8",78.6369008316696,0.675297320320093,138,238,"2011-12-21","2020-06-16",101,0.841921521614067
"tli_lag_8",-0.0265116324981932,0.0813034328270884,-0.326082572116932,0.745154036416272,"temp_C_8",78.6369008316696,0.675297320320093,138,238,"2011-12-21","2020-06-16",101,0.841921521614067
"tli_lag_10",0.144001948552242,0.0899265751652745,1.6013280644524,0.112971400779359,"temp_C_8",78.6369008316696,0.675297320320093,138,238,"2011-12-21","2020-06-16",101,0.841921521614067
"Intercept",0.265231678794326,0.353190529439624,0.750959203847129,0.45472715944651,"temp_C_8",77.9796330682067,0.676139041995404,139,239,"2012-01-17","2020-07-22",101,0.840101332758306
"temp_C_8",0.0236489098729064,0.0102188859408349,2.31423562312256,0.0230388707127173,"temp_C_8",77.9796330682067,0.676139041995404,139,239,"2012-01-17","2020-07-22",101,0.840101332758306
"tli_lag_1",0.739634859980164,0.0627763445272249,11.7820632206356,1.2299679455632e-19,"temp_C_8",77.9796330682067,0.676139041995404,139,239,"2012-01-17","2020-07-22",101,0.840101332758306
"tli_lag_8",-0.0306615159106102,0.0791902735305003,-0.387187902549684,0.699573624615812,"temp_C_8",77.9796330682067,0.676139041995404,139,239,"2012-01-17","2020-07-22",101,0.840101332758306
"tli_lag_10",0.14448081466325,0.0846631968369456,1.70653625259991,0.0915169818606696,"temp_C_8",77.9796330682067,0.676139041995404,139,239,"2012-01-17","2020-07-22",101,0.840101332758306
"Intercept",0.332677404111737,0.3513860207815,0.946757652372868,0.346325762868928,"temp_C_8",79.6645643012873,0.665684419558501,140,240,"2012-02-22","2020-08-19",101,0.840535028916144
"temp_C_8",0.0279713352476474,0.00971747883585059,2.87845599873632,0.0050035191946188,"temp_C_8",79.6645643012873,0.665684419558501,140,240,"2012-02-22","2020-08-19",101,0.840535028916144
"tli_lag_1",0.763903283171577,0.0615786590082219,12.4053250829899,4.16260646730661e-21,"temp_C_8",79.6645643012873,0.665684419558501,140,240,"2012-02-22","2020-08-19",101,0.840535028916144
"tli_lag_8",0.0577607406896051,0.0615694291362762,0.938139942174207,0.350711467022801,"temp_C_8",79.6645643012873,0.665684419558501,140,240,"2012-02-22","2020-08-19",101,0.840535028916144
"Intercept",0.362562536826032,0.35044169645089,1.03458732364869,0.303762189454147,"temp_C_8",74.6041170841351,0.669396079340642,141,241,"2012-03-28","2020-09-17",101,0.839165498666683
"temp_C_8",0.0237045812493527,0.00989644684930424,2.39526181571109,0.0187788916821262,"temp_C_8",74.6041170841351,0.669396079340642,141,241,"2012-03-28","2020-09-17",101,0.839165498666683
"tli_lag_1",0.730991202120836,0.0625174520055424,11.6925942864087,1.84671730463272e-19,"temp_C_8",74.6041170841351,0.669396079340642,141,241,"2012-03-28","2020-09-17",101,0.839165498666683
"tli_lag_8",-0.0279185677908687,0.0771120662111819,-0.362051870253481,0.718201390664052,"temp_C_8",74.6041170841351,0.669396079340642,141,241,"2012-03-28","2020-09-17",101,0.839165498666683
"tli_lag_10",0.130462131084886,0.0827784930845349,1.57603897127792,0.118688480727935,"temp_C_8",74.6041170841351,0.669396079340642,141,241,"2012-03-28","2020-09-17",101,0.839165498666683
"Intercept",0.384797596768555,0.351349245234129,1.09519972502613,0.276486874358025,"temp_C_8",74.1765150268186,0.664777828832952,142,242,"2012-04-17","2020-10-13",101,0.838694359080908
"temp_C_8",0.0248506742912101,0.0100074441703872,2.48321887867685,0.0149613623062168,"temp_C_8",74.1765150268186,0.664777828832952,142,242,"2012-04-17","2020-10-13",101,0.838694359080908
"tli_lag_1",0.723804633476338,0.0632107116542328,11.4506642076046,5.56291856517527e-19,"temp_C_8",74.1765150268186,0.664777828832952,142,242,"2012-04-17","2020-10-13",101,0.838694359080908
"tli_lag_8",-0.028470436481481,0.0768985120163889,-0.370233906156901,0.712118479540458,"temp_C_8",74.1765150268186,0.664777828832952,142,242,"2012-04-17","2020-10-13",101,0.838694359080908
"tli_lag_10",0.129360808445069,0.082544949113148,1.5671559536338,0.12075059649919,"temp_C_8",74.1765150268186,0.664777828832952,142,242,"2012-04-17","2020-10-13",101,0.838694359080908
"Intercept",0.386260734232735,0.351937739403192,1.09752575807229,0.275475124132008,"temp_C_8",74.2263532392861,0.661532306380854,143,243,"2012-05-15","2020-11-17",101,0.838343498267645
"temp_C_8",0.0249255240405955,0.0101312502180948,2.46026141927455,0.0158841161819866,"temp_C_8",74.2263532392861,0.661532306380854,143,243,"2012-05-15","2020-11-17",101,0.838343498267645
"tli_lag_1",0.72172836197592,0.0638957298109781,11.2954083803565,1.13195264911029e-18,"temp_C_8",74.2263532392861,0.661532306380854,143,243,"2012-05-15","2020-11-17",101,0.838343498267645
"tli_lag_8",-0.0275231777126798,0.0773210529381953,-0.355959685839765,0.722742466640296,"temp_C_8",74.2263532392861,0.661532306380854,143,243,"2012-05-15","2020-11-17",101,0.838343498267645
"tli_lag_10",0.129824190410394,0.0827320493069889,1.56921279598265,0.120270597809234,"temp_C_8",74.2263532392861,0.661532306380854,143,243,"2012-05-15","2020-11-17",101,0.838343498267645
"Intercept",0.410132565601546,0.351829084142893,1.1657153546606,0.246952427050225,"temp_C_8",73.5334375027236,0.660665978449023,144,244,"2012-06-25","2020-12-15",101,0.837183780006176
"temp_C_8",0.0260625434236535,0.0101672987805314,2.56336948350123,0.0121047998126389,"temp_C_8",73.5334375027236,0.660665978449023,144,244,"2012-06-25","2020-12-15",101,0.837183780006176
"tli_lag_1",0.716060624276239,0.0640351240995297,11.1823102452846,1.90169111253312e-18,"temp_C_8",73.5334375027236,0.660665978449023,144,244,"2012-06-25","2020-12-15",101,0.837183780006176
"tli_lag_8",-0.0304406007908286,0.0771110002747176,-0.394763401880149,0.69399485701049,"temp_C_8",73.5334375027236,0.660665978449023,144,244,"2012-06-25","2020-12-15",101,0.837183780006176
"tli_lag_10",0.129337929694749,0.0824095874877708,1.56945245859824,0.120214767524315,"temp_C_8",73.5334375027236,0.660665978449023,144,244,"2012-06-25","2020-12-15",101,0.837183780006176
"Intercept",0.431179939732836,0.351579858863596,1.22640682866911,0.223392936588582,"temp_C_8",72.8850739542951,0.658907204669562,145,245,"2012-07-18","2020-12-16",101,0.834718852731512
"temp_C_8",0.0258865834366514,0.0100548720433743,2.57453136399775,0.0117486508147044,"temp_C_8",72.8850739542951,0.658907204669562,145,245,"2012-07-18","2020-12-16",101,0.834718852731512
"tli_lag_1",0.709828380305291,0.0642809856670039,11.0425870564965,3.61511329673652e-18,"temp_C_8",72.8850739542951,0.658907204669562,145,245,"2012-07-18","2020-12-16",101,0.834718852731512
"tli_lag_8",-0.0366556616349912,0.0771705621419868,-0.474995394844321,0.635994353995432,"temp_C_8",72.8850739542951,0.658907204669562,145,245,"2012-07-18","2020-12-16",101,0.834718852731512
"tli_lag_10",0.138042930584471,0.082473811026756,1.67377897135961,0.0978076232218995,"temp_C_8",72.8850739542951,0.658907204669562,145,245,"2012-07-18","2020-12-16",101,0.834718852731512
"Intercept",0.456125758151772,0.353521118249738,1.29023623937948,0.200427054422096,"temp_C_8",73.0058836888798,0.65134470291131,146,246,"2012-08-14","2021-01-19",101,0.834784043635799
"temp_C_8",0.0240881774988998,0.00988392736040788,2.43710588114903,0.0168660890138303,"temp_C_8",73.0058836888798,0.65134470291131,146,246,"2012-08-14","2021-01-19",101,0.834784043635799
"tli_lag_1",0.706504393291351,0.0645834848919548,10.939397192228,5.81550621181121e-18,"temp_C_8",73.0058836888798,0.65134470291131,146,246,"2012-08-14","2021-01-19",101,0.834784043635799
"tli_lag_8",-0.0326223672634435,0.0772383058601326,-0.422359953395636,0.673816389479965,"temp_C_8",73.0058836888798,0.65134470291131,146,246,"2012-08-14","2021-01-19",101,0.834784043635799
"tli_lag_10",0.138056529756949,0.0825374096128725,1.6726540171842,0.0980297519992563,"temp_C_8",73.0058836888798,0.65134470291131,146,246,"2012-08-14","2021-01-19",101,0.834784043635799
"Intercept",0.490683257038245,0.357327496282479,1.37320318795267,0.173258902186071,"temp_C_8",72.7263558722532,0.642774006978542,147,247,"2012-09-18","2021-02-17",101,0.835295530549626
"temp_C_8",0.0239186684202954,0.00977802107021218,2.44616658611642,0.0164755648332726,"temp_C_8",72.7263558722532,0.642774006978542,147,247,"2012-09-18","2021-02-17",101,0.835295530549626
"tli_lag_1",0.700665396653396,0.064950500403006,10.787682809307,1.17158475463678e-17,"temp_C_8",72.7263558722532,0.642774006978542,147,247,"2012-09-18","2021-02-17",101,0.835295530549626
"tli_lag_8",-0.0357349203922136,0.0773155878059507,-0.462195546930359,0.645108281648451,"temp_C_8",72.7263558722532,0.642774006978542,147,247,"2012-09-18","2021-02-17",101,0.835295530549626
"tli_lag_10",0.140373158764907,0.0825195131755945,1.70109048590973,0.092539239600698,"temp_C_8",72.7263558722532,0.642774006978542,147,247,"2012-09-18","2021-02-17",101,0.835295530549626
"Intercept",0.375211411252699,0.364965930601503,1.02807243030688,0.306798635994466,"temp_C_8",71.3756355419191,0.647577439069077,148,248,"2012-10-17","2021-03-16",101,0.834297639996909
"temp_C_8",0.0273448567823769,0.00982601351034274,2.78290445597231,0.00662182894545699,"temp_C_8",71.3756355419191,0.647577439069077,148,248,"2012-10-17","2021-03-16",101,0.834297639996909
"tli_lag_1",0.714935256825768,0.0653497871193409,10.9401313813029,5.79585195447212e-18,"temp_C_8",71.3756355419191,0.647577439069077,148,248,"2012-10-17","2021-03-16",101,0.834297639996909
"tli_lag_8",-0.0056459626012514,0.0792386214589562,-0.0712526606003094,0.943362109282636,"temp_C_8",71.3756355419191,0.647577439069077,148,248,"2012-10-17","2021-03-16",101,0.834297639996909
"tli_lag_10",0.109343001729013,0.0837719639128643,1.3052457722341,0.195290563456516,"temp_C_8",71.3756355419191,0.647577439069077,148,248,"2012-10-17","2021-03-16",101,0.834297639996909
"Intercept",0.58633973350468,0.360263325800454,1.62753100722067,0.107159686730844,"temp_C_8",76.0110140889096,0.624712242390648,149,249,"2012-11-13","2021-04-22",101,0.831291584199046
"temp_C_8",0.0287207620658848,0.00947915987376978,3.02988476282158,0.00320236886472812,"temp_C_8",76.0110140889096,0.624712242390648,149,249,"2012-11-13","2021-04-22",101,0.831291584199046
"tli_lag_1",0.716117588339387,0.0647163616353221,11.0654797371756,2.07890283203126e-18,"temp_C_8",76.0110140889096,0.624712242390648,149,249,"2012-11-13","2021-04-22",101,0.831291584199046
"tli_lag_8",0.0484032000296735,0.0605443789070678,0.799466455902863,0.42614855764522,"temp_C_8",76.0110140889096,0.624712242390648,149,249,"2012-11-13","2021-04-22",101,0.831291584199046
