"tli_monthly","air_temp_min","windspeed_min","air_temp_mean","windspeed_mean","air_temp_max","windspeed_max","rain_sum","soi_3mth_mean","thermo_depth","schmidt_stability","temp_8","monthly_avg_level_m","DRP_mgm3","NH4_mgm3"
1,0.357249783653197,-0.405487176431976,0.428303591125651,-0.199647600491767,0.481922281679571,-0.0211060574753067,0.0658994455287668,-0.120229315190237,0.198169074698557,0.305272503407226,0.362768833651933,-0.549636742144786,0.386075832473185,0.357770338637373
0.357249783653197,1,-0.165990140677493,0.959156438151384,-0.207601501615963,0.895431203540517,-0.0231080301455827,-0.309476136539316,0.0665344409939903,0.514203938877141,0.69178575482789,0.947708181994595,0.0643007413538337,0.548185957572325,0.349117012045046
-0.405487176431976,-0.165990140677493,1,-0.190113760123431,0.431797073502973,-0.199495542723669,0.445353626693667,-0.167790387679767,0.0706261149302987,0.0118239662263817,-0.0888031955455334,-0.156754065038459,0.264520621921213,-0.243221483723949,-0.112327232802123
0.428303591125651,0.959156438151384,-0.190113760123431,1,-0.199037886455998,0.969324203716962,-0.020524785382273,-0.294499180361792,0.0313806050302604,0.485369210047359,0.716352285103191,0.964071664932169,-0.0103545481398117,0.586111422374254,0.487535188543273
-0.199647600491767,-0.207601501615963,0.431797073502973,-0.199037886455998,1,-0.184538405201274,0.559798475171745,-0.122412164835636,-0.0648485479707067,-0.0747678697462055,-0.151638704056323,-0.175801566335677,0.119998768671919,-0.40303996281476,-0.129169263786669
0.481922281679571,0.895431203540517,-0.199495542723669,0.969324203716962,-0.184538405201274,1,0.0146709910257729,-0.262987902633918,0.0564545584625356,0.453031236462429,0.685406765929689,0.940706665403377,-0.0732240088863226,0.542157641699097,0.483631882086382
-0.0211060574753067,-0.0231080301455827,0.445353626693667,-0.020524785382273,0.559798475171745,0.0146709910257729,1,-0.132242733170475,0.0552457889814793,0.105346164157156,0.0633994612934003,-0.00693039850414614,0.0456968005028288,0.0519886506080867,0.221532567342326
0.0658994455287668,-0.309476136539316,-0.167790387679767,-0.294499180361792,-0.122412164835636,-0.262987902633918,-0.132242733170475,1,0.199674912238659,-0.0485973202221583,-0.240752542336779,-0.354884356590569,0.0716615468679559,-0.0688892661324095,-0.159323566016329
-0.120229315190237,0.0665344409939903,0.0706261149302987,0.0313806050302604,-0.0648485479707067,0.0564545584625356,0.0552457889814793,0.199674912238659,1,0.162876378362606,-0.0173655305250676,-0.0336065158986688,0.37223524505438,-0.071877641195731,-0.137030731338985
0.198169074698557,0.514203938877141,0.0118239662263817,0.485369210047359,-0.0747678697462055,0.453031236462429,0.105346164157156,-0.0485973202221583,0.162876378362606,1,0.621676571244773,0.492636406602178,0.0960058358282877,0.289980025593915,0.266795994270558
0.305272503407226,0.69178575482789,-0.0888031955455334,0.716352285103191,-0.151638704056323,0.685406765929689,0.0633994612934003,-0.240752542336779,-0.0173655305250676,0.621676571244773,1,0.694009688290251,0.012673587988324,0.624092806912379,0.562812161271188
0.362768833651933,0.947708181994595,-0.156754065038459,0.964071664932169,-0.175801566335677,0.940706665403377,-0.00693039850414614,-0.354884356590569,-0.0336065158986688,0.492636406602178,0.694009688290251,1,0.0104197699946132,0.546157869089358,0.390903339580338
-0.549636742144786,0.0643007413538337,0.264520621921213,-0.0103545481398117,0.119998768671919,-0.0732240088863226,0.0456968005028288,0.0716615468679559,0.37223524505438,0.0960058358282877,0.012673587988324,0.0104197699946132,1,-0.202876755178665,-0.0876390319596173
0.386075832473185,0.548185957572325,-0.243221483723949,0.586111422374254,-0.40303996281476,0.542157641699097,0.0519886506080867,-0.0688892661324095,-0.071877641195731,0.289980025593915,0.624092806912379,0.546157869089358,-0.202876755178665,1,0.667051902827008
0.357770338637373,0.349117012045046,-0.112327232802123,0.487535188543273,-0.129169263786669,0.483631882086382,0.221532567342326,-0.159323566016329,-0.137030731338985,0.266795994270558,0.562812161271188,0.390903339580338,-0.0876390319596173,0.667051902827008,1
