"","date","thermo_depth","schmidt_stability","temp_0","temp_8"
"38",1996-01-31,2.48568983539647,42.9809430514303,22.7000007629395,19.7000007629395
"39",1996-02-09,7.57868669502459,31.8090764949133,22,20.2999992370605
"40",1996-03-28,0,-1.22947210607214e-11,17.6000003814697,17.6000003814697
"41",1996-06-18,0,1.61447222899716,8.80000019073486,8.5
"42",1996-07-25,0,3.40927402704481,9.80000019073486,9.30000019073486
"43",1996-09-09,0,2.91552629898545,10.8000001907349,10.8000001907349
"44",1996-09-25,4.32073046650126,16.1973645760076,13.8000001907349,12.8000001907349
"45",1996-10-31,7.61648137331987,16.1232900647616,16.5,15.8000001907349
"46",1996-12-03,2.9674139643464,19.7217932613157,17.7000007629395,16.6000003814697
"47",1996-12-16,0,10.8015555314884,18.5,18
"48",1997-01-14,0,10.7587690349292,19.1000003814697,18.7000007629395
"49",1997-02-27,8.5,38.0718625379389,22.5,21.8999996185303
"50",1997-05-07,0.5,7.50341204882578,15,14.1000003814697
"51",1997-06-26,0,1.82365412779533,10.3000001907349,10.1000003814697
"52",1997-08-18,0,2.16589858458563,9.19999980926514,8.89999961853027
"53",1997-10-30,0.5,30.9910571943738,17,14.6000003814697
"54",1998-02-02,7.55844437836251,61.9525446916377,23.3999996185303,20.2000007629395
"55",1998-05-06,0,6.00275779487522,16.3999996185303,16.1000003814697
"56",1998-06-23,0,3.42583389325378,11.3000001907349,10.8000001907349
"57",1998-09-02,2.49405964809897,10.7281493293752,11.8000001907349,10.8000001907349
"58",1998-12-21,6.39500954981775,36.7711941696361,20.3999996185303,18.8999996185303
"59",1999-04-01,0,1.64226166497951,19.7999992370605,19.7999992370605
"60",1999-06-10,0,6.5250874289465,12.8999996185303,12.3000001907349
"61",1999-09-01,1.5,12.7209035967046,11.6999998092651,10.3000001907349
"62",2000-02-29,6.65933836590643,44.1068942544118,22,20
"63",2000-04-13,0,6.00713493203837,17.2000007629395,17
"64",2000-05-23,0,1.79925443271812,14.1000003814697,13.8999996185303
"65",2000-06-20,0,5.78503177261933,10.8000001907349,10.1999998092651
"66",2000-07-11,0,1.24219150142016,10.3000001907349,10.1000003814697
"67",2000-08-23,0,1.90256740164814,10.6000003814697,10.3999996185303
"68",2000-09-28,0.5,11.0095786287791,14.3999996185303,12.3999996185303
"69",2000-10-25,7.54447380363266,48.4149374359613,17.6000003814697,14.3000001907349
"70",2000-11-28,0,3.78746419095601,16.8999996185303,16.7999992370605
"71",2000-12-15,4.5923035019159,43.6784597267375,18.2999992370605,16.2999992370605
"72",2001-01-18,0.5,18.8382654004438,21.8999996185303,19.8999996185303
"73",2001-02-14,3.48325767128744,16.1537971069947,16.7000007629395,NA
"74",2001-03-21,0.5,12.5844541243057,19.7000007629395,18.7000007629395
"75",2001-04-18,0,9.99526600033201,17.1000003814697,16.2999992370605
"76",2001-05-22,0,-3.71300576033785e-11,14.1999998092651,14.1999998092651
"77",2001-06-21,0,2.300818222746,10.3000001907349,10
"78",2001-07-19,0,-0.173036848865862,8.60000038146973,8.69999980926514
"79",2001-08-22,0,3.23396277694921,9.60000038146973,9.19999980926514
"80",2001-09-18,9.5,10.7817112829431,12.6000003814697,11.8999996185303
"81",2001-10-16,0,1.44193736998494,16.1000003814697,16
"82",2001-11-20,6.4402704886933,21.11807178654,18.2000007629395,17
"83",2001-12-10,0,14.8297273924305,19,18.5
"84",2002-01-22,0.5,22.6469465506347,22,20.5
"85",2002-02-12,0,3.58954659189723,20.7999992370605,20.6000003814697
"86",2002-03-19,0,13.7624557182625,19.5,18.7999992370605
"87",2002-04-16,0,3.30639575987552,16.5,16.2999992370605
"88",2002-05-22,0,3.05092029647726,13.8000001907349,13.6000003814697
"89",2002-06-10,0,3.3933430127591e-11,11.1000003814697,11.1000003814697
"90",2002-07-24,0,5.72445999113854,12.1999998092651,11.8000001907349
"91",2002-08-20,0,0.823893756066128,10,10
"92",2002-09-24,0,3.26856680700653,12.5,12.3000001907349
"93",2002-10-23,0,8.44919755242812,15.1000003814697,14.5
"94",2002-11-21,2.39226906745452,16.2123100739373,16.3999996185303,15.1999998092651
"95",2002-12-17,1.43538431662569,18.1251741168453,19.7000007629395,18.2999992370605
"96",2003-01-21,7.5,43.8258719684659,21.5,19.2999992370605
"97",2003-02-20,8.5,20.1343805939339,21.6000003814697,21.2999992370605
"98",2003-03-21,4.56972830171352,23.7694353516047,19.7800006866455,18.3400001525879
"99",2003-04-15,0,8.0039575089523,17.5900001525879,17.1900005340576
"100",2003-05-28,0,1.42200458862003,13.9200000762939,13.8299999237061
"101",2003-06-17,0,0.214353811004458,11.8299999237061,11.8000001907349
"102",2003-07-31,0,2.03690569564617,9.17000007629395,8.80000019073486
"103",2003-08-19,0,2.42252991507881,9.94999980926514,9.30000019073486
"104",2003-09-17,0,11.043956647164,12.5699996948242,11.6899995803833
"105",2003-10-21,2.85461898408347,49.9838269265772,17.0699996948242,13.4700002670288
"106",2003-11-18,8.5,17.294477406048,16.5400009155273,15.8400001525879
"107",2003-12-16,5.79833213413713,83.2444122256304,21.4699993133545,17.5799999237061
"108",2004-01-19,5.64648127524663,101.343653701072,23.7700004577637,19.4699993133545
"109",2004-02-18,0,5.70655021599478,20.1700000762939,19.8799991607666
"110",2004-03-30,0,9.43195685670036,17.6499996185303,17.1299991607666
"111",2004-04-21,0,11.4599083373284,15.9799995422363,15.1899995803833
"112",2004-05-18,0,6.59229455657196,13.7200002670288,13.210000038147
"113",2004-06-15,0,2.11266125926285,10.6400003433228,10.3500003814697
"114",2004-07-28,0,0.162180602762168,8.85999965667725,8.84000015258789
"115",2004-08-25,0,2.91749926061833,9.60999965667725,9.25
"116",2004-10-06,0,3.07248750369304,12.2700004577637,12
"117",2004-10-19,0,0.818285876472148,14.5600004196167,14.5
"118",2004-11-17,8.5,17.2487661915761,17.6499996185303,17.0699996948242
"119",2004-12-15,0,6.08812985617856,16.9599990844727,16.6499996185303
"120",2005-01-18,5.56078028603192,77.8850323311363,22.1599998474121,19.0699996948242
"121",2005-02-22,7.92628553236498,37.8083739991636,22.6700000762939,20.8899993896484
"122",2005-03-22,1.45416077170942,26.3537312380681,21.2245006561279,19.5583000183105
"123",2005-04-19,0,10.0569514452355,17.798900604248,17.3402004241943
"124",2005-05-25,0,1.40414499489296,NA,13.855299949646
"125",2005-06-21,0,0.235310785871306,NA,10.5944004058838
"126",2005-07-20,0,4.47558844415551,NA,9.5556001663208
"127",2005-08-23,0,6.80517638751374,NA,10.2813997268677
"128",2005-09-23,0,0.0176757094026232,NA,12.4413995742798
"129",2005-10-26,2.45052373035542,34.2737043502245,NA,14.0735998153687
"130",2005-11-15,6.80867560816129,33.803937223241,NA,16.6693992614746
"131",2005-12-13,4.67890562150857,82.2947970592658,NA,17.201000213623
"132",2006-01-31,2.60229634728345,61.2973698695676,NA,20.2703990936279
"133",2006-02-22,6.45143356836433,43.1414431847602,NA,20.557300567627
"134",2006-03-22,2.60244704671941,32.508418464822,NA,17.8283004760742
"135",2006-04-18,0,-0.441159364765249,NA,16.8442001342773
"136",2006-05-23,0,1.45223890727959,NA,12.7917995452881
"137",2006-06-22,0,0.795278788820438,NA,9.66839981079102
"138",2006-07-18,0,1.47943260940429,NA,9.29399967193604
"139",2006-08-17,0,5.26654861921126,NA,9.64659976959229
"140",2006-09-19,0,4.29412824622623,NA,12.0944995880127
"141",2006-10-31,0,4.45784019049731,NA,14.8381004333496
"142",2006-11-13,0,11.6587423682878,NA,16.0611000061035
"143",2006-12-14,4.60332318849533,20.4635068616375,NA,18.0301990509033
"144",2007-01-17,2.60738265935991,42.2709058767624,NA,19.5438995361328
"145",2007-02-26,4.506218329071,35.5029511005134,NA,20.7549991607666
"146",2007-03-20,0,5.916740769921,NA,18.8568992614746
"147",2007-04-23,0,9.29682715326015,NA,16.0177001953125
"148",2007-05-22,0,11.3924425812857,NA,14.4139003753662
"149",2007-06-20,0,-0.816293597818359,NA,9.99689960479736
"150",2007-07-24,0,0.545362848489415,NA,8.48219966888428
"151",2007-08-21,0,5.89843284935496,NA,10.0071001052856
"152",2007-09-18,6.24573355423612,24.9617847758057,NA,11.1872997283936
"153",2007-10-16,0,1.74918227613548,NA,13.9125003814697
"154",2007-11-13,6.43800500935485,15.48675830982,NA,16.9174995422363
"155",2007-12-11,0,-1.86400907337893,NA,18.2856006622314
"156",2008-01-07,5.21163383228051,67.0088367585025,NA,20.4892997741699
"157",2008-02-19,0,19.3351925187648,NA,20.3246002197266
"158",2008-03-18,0,14.4945238405469,NA,19.1303997039795
"159",2008-04-21,0,7.68564884499146,NA,15.8467998504639
"160",2008-05-20,0,3.44751654138608,NA,12.7237997055054
"161",2008-06-20,0,0.552977982325859,NA,10.3773002624512
"162",2008-08-05,0,0.601765786351695,NA,9.82649993896484
"163",2008-08-19,0,2.53519538646955,NA,9.2701997756958
"164",2008-09-16,1.5,24.1307859033099,NA,12.1909999847412
"165",2008-10-21,0,6.85082087883884,NA,14.789999961853
"166",2008-11-18,7.38804111370617,20.2766796504886,NA,15.8898000717163
"167",2008-12-16,8.5,37.7616462849491,NA,20.6042003631592
"168",2009-01-13,8.5,51.1887301530387,NA,20.769100189209
"169",2009-02-17,0,11.1974727254505,NA,21.8717002868652
"170",2009-03-17,0,7.17551828057755,NA,18.3173007965088
"171",2009-04-22,0,7.24980471660053,NA,15.3411998748779
"172",2009-05-19,0,0.711238018992013,NA,12.6535997390747
"173",2009-06-22,0,0.80405448522134,NA,8.44869995117188
"174",2009-07-21,2.40611513098978,7.38444121913411,NA,8.47570037841797
"175",2009-08-17,0,2.4249367494866,NA,9.92809963226318
"176",2009-09-22,6.1996929847132,28.9797784146686,NA,11.9170999526978
"177",2009-10-28,1.5,18.1929162235792,NA,14.1184997558594
"178",2009-11-17,0,8.56712417119078,NA,16.4804992675781
"179",2009-12-16,8.5,29.2024015206007,NA,19.3882999420166
"180",2010-01-20,5.74656482548963,25.5363191504627,NA,20.2835998535156
"181",2010-02-17,8.5,25.8532366581196,NA,21.4176006317139
"182",2010-03-23,0,6.84353903728136,NA,19.055700302124
"183",2010-04-21,6.07189953390075,28.7983846278972,14.2700004577637,11.8500003814697
"184",2010-05-18,0,3.91882532971795,NA,14.6857995986938
"185",2010-06-16,0,2.98796507764327,NA,10.7630996704102
"186",2010-07-20,0,0.243519398340282,NA,9.22900009155273
"187",2010-08-17,0,5.2800688941075,NA,11.2618999481201
"188",2010-09-27,0,5.36580086844459,NA,12.145299911499
"189",2010-10-19,0,13.4519462511725,NA,13.7547998428345
"190",2010-11-16,7.48512424056095,32.8774283857277,NA,16.3372001647949
"191",2010-12-14,8.00882208275229,76.5652296337023,NA,18.7450008392334
"192",2011-01-18,5.5948107229073,55.1075273915668,NA,20.9755992889404
"193",2011-02-15,5.46800740054263,62.457675543588,NA,20.6284008026123
"194",2011-03-25,0,3.08996558650781,NA,19.4841003417969
"195",2011-04-20,0,6.05119625343972,NA,16.0888996124268
"196",2011-05-23,0,3.42677374380518,NA,14.0908002853394
"197",2011-06-20,0,3.99418246036563,NA,12.2307996749878
"198",2011-07-19,0,5.79290427158199,NA,9.61470031738281
"199",2011-08-16,0,2.78584598225457,NA,9.22280025482178
"200",2011-09-21,0,2.29087843952713,NA,11.2301998138428
"201",2011-10-25,8.26904274499608,22.109489329821,NA,14.8115997314453
"202",2011-11-14,4.70961805210783,24.2573593650082,NA,17.1436996459961
"203",2011-12-21,2.52543002879768,16.5361851792762,NA,17.5009994506836
"204",2012-01-17,8.2251049578163,24.4426472057585,NA,19.3274002075195
"205",2012-02-22,8.37670592557127,27.7309123631482,NA,21.0244998931885
"206",2012-03-28,0,14.0750789571857,NA,17.698299407959
"207",2012-04-17,0,13.6494578461133,NA,16.8819999694824
"208",2012-05-15,0,1.49381494191502,NA,11.9878997802734
"209",2012-06-25,0,1.30736432252284,NA,10.263500213623
"210",2012-07-18,0,2.79082308077684,NA,9.16139984130859
"211",2012-08-14,0,5.09818709327748,NA,10.5593996047974
"212",2012-09-18,0,7.60864555612501,NA,11.6379995346069
"213",2012-10-17,0,1.26383702451455,NA,13.9434003829956
"214",2012-11-13,8.41543258644744,12.3637875698291,NA,15.9678001403809
"215",2012-12-06,0,12.6072444322483,NA,18.2569999694824
"216",2013-01-15,7.49037146005024,51.7586816024376,NA,20.592399597168
"217",2013-02-19,5.41592483747407,52.0246493243716,NA,21.1863994598389
"218",2013-03-19,0,5.35806397420254,NA,20.8712005615234
"219",2013-04-22,0,2.66908194082133,NA,17.1054000854492
"220",2013-05-14,0,7.03853913496474,NA,14.739800453186
"221",2013-06-17,0,2.11093088710427,NA,11.5248003005981
"222",2013-07-15,0,0.172583236518434,NA,8.9665002822876
"223",2013-08-19,0,2.78792786749849,NA,10.6368999481201
"224",2013-09-18,0,0.944744937173886,NA,11.9038000106812
"225",2013-10-16,0,-0.696945296708929,NA,14.5149002075195
"226",2013-11-19,5.61083178087149,56.4569010280465,NA,17.4496994018555
"227",2013-12-11,9.5,18.5709457722349,NA,19.3778991699219
"228",2014-01-14,0,11.4352137283283,NA,20.4078998565674
"229",2014-02-18,5.2972539060392,31.1528956513003,NA,20.233699798584
"230",2014-03-18,1.5,18.3054430347977,NA,19.9106998443604
"231",2014-04-15,0,3.74763711282346,NA,18.6798992156982
"232",2014-05-20,0,6.46187549887415,NA,13.8259000778198
"233",2014-06-17,0,1.3014346797381,NA,11.4687995910645
"234",2014-08-19,0,0.952893227046967,NA,9.44419956207275
"235",2014-09-16,0,1.34531237359321,NA,12.2426996231079
"236",2014-10-20,5.55355299309322,35.4815196548175,NA,13.806300163269
"237",2014-11-18,0,2.53390794110928,NA,15.7660999298096
"238",2014-12-16,0,13.7870208234245,NA,18.1322002410889
"239",2015-01-20,8.43474819370323,120.120489753695,NA,20.6874008178711
"240",2015-02-17,1.5,18.0590301601377,NA,20.419900894165
"241",2015-03-18,0,5.23587162539363,NA,19.737699508667
"242",2015-04-14,0,4.85102881291287,NA,17.9671993255615
"243",2015-05-19,0,0.964009656720703,NA,13.8766002655029
"244",2015-06-16,0,0.552203580181887,NA,10.4858999252319
"245",2015-07-21,0,0.0173071812220101,NA,8.37170028686523
"246",2015-08-18,0,2.77380127761431,NA,9.19690036773682
"247",2015-09-19,0,5.21145231660472,NA,11.1747999191284
"248",2015-10-20,0,4.39361824387489,NA,15.2215003967285
"249",2015-11-17,0,5.47862653046333,NA,16.8381004333496
"250",2015-12-15,0,13.4317024140847,NA,19.4440994262695
"251",2016-01-20,1.5,39.0664174731744,NA,20.9004993438721
"252",2016-02-16,8.5,24.6283179273642,NA,22.0797996520996
"253",2016-03-15,0,9.15368460725716,NA,20.9491004943848
"254",2016-04-18,0,3.42923339391062,NA,17.7073993682861
"255",2016-05-17,0,3.20385082708355,NA,15.9563999176025
"256",2016-06-14,0,3.60735284146634,NA,12.0018997192383
"257",2016-07-19,0,0.905269163960568,NA,9.51420021057129
"258",2016-08-16,1.5,10.34418388979,NA,9.07759952545166
"259",2016-09-19,1.5,15.7174198309374,NA,11.4553003311157
"260",2016-10-18,5.02349658722659,17.0446508463606,NA,14.7400999069214
"261",2016-11-15,0,0.00159292796304017,NA,17.5114002227783
"262",2016-12-12,0,7.55205146269124,NA,19.3061008453369
"263",2017-01-17,0,9.55964259990063,NA,20.7614002227783
"264",2017-02-14,7.48590399531849,26.5730119638921,NA,19.7346000671387
"265",2017-03-14,0,8.31952485207654,NA,19.7520008087158
"266",2017-04-18,0,10.0684260356534,NA,17.639799118042
"267",2017-06-20,0,1.74233678675996,NA,10.8982000350952
"268",2017-07-18,0,3.11453653840817,NA,9.64389991760254
"269",2017-08-15,0,0.90642936220908,NA,10.7465000152588
"270",2017-09-19,0,4.43314546085777,NA,12.5142002105713
"271",2017-10-17,0,2.65752415709639,NA,14.5733995437622
"272",2017-11-13,0,4.6998893916452,NA,15.7546997070312
"273",2017-12-12,5.16497721483329,156.791071825315,NA,16.7556991577148
"274",2018-01-16,5.53233005319539,76.1506047175253,NA,19.2047996520996
"275",2018-02-21,5.5634769117345,44.1719867790222,NA,21.1012001037598
"276",2018-03-20,0,8.31678516753795,NA,19.2700004577637
"277",2018-04-17,0,5.4140374993362,NA,16.4143009185791
"278",2018-05-15,0,4.6040369042649,NA,14.9701995849609
"279",2018-08-21,0,1.12258339177493,NA,10.7863998413086
"280",2018-09-18,8.49043773323297,17.3433711689383,NA,12.3212003707886
"281",2018-10-18,6.56778792957252,14.8668293599519,NA,14.2765998840332
"282",2018-11-20,7.38879531513867,62.6126130967754,NA,16.3078002929688
"283",2018-12-13,4.54096048442722,60.6699400296035,NA,17.9787998199463
"284",2019-01-15,7.70786801769741,64.6393764222647,NA,20.4328002929688
"285",2019-02-19,4.72913319647564,42.1836293772265,NA,21.6720008850098
"286",2019-04-15,0,11.1103308374099,NA,16.9888000488281
"287",2019-05-14,0,3.56612846492362,NA,14.9519996643066
"288",2019-06-18,0,3.42902329753078,NA,11.4521999359131
