"date","air_temp","windspeed","rain","lake"
1980-01-01,14.1577,3.56142275238155,14.4217,"okaro"
1980-01-02,12.8014,2.93067069294726,1.14353,"okaro"
1980-01-03,13.152,3.21924734165053,0.444128,"okaro"
1980-01-04,13.642,3.33130955901729,0.257345,"okaro"
1980-01-05,14.4147,2.37314232737946,0.0435827,"okaro"
1980-01-06,15.0839,0.598546709399392,0.363189,"okaro"
1980-01-07,15.6681,1.11884141915689,6.16799,"okaro"
1980-01-08,16.2342,1.23167709626978,5.98535,"okaro"
1980-01-09,17.0542,0.874430769445472,4.35412,"okaro"
1980-01-10,19.1462,1.58418271039833,0.857126,"okaro"
1980-01-11,16.6851,1.30944923453489,6.36515,"okaro"
1980-01-12,19.2355,3.17193958815423,2.6959,"okaro"
1980-01-13,19.02,3.17587357810414,0.0477334,"okaro"
1980-01-14,19.6446,2.45514930193665,1.51502,"okaro"
1980-01-15,17.5204,3.75313780967339,28.7127,"okaro"
1980-01-16,12.3635,4.23112551215395,24.6989,"okaro"
1980-01-17,12.0386,3.31630220576608,11.6428,"okaro"
1980-01-18,14.5762,3.61802214490182,2.86608,"okaro"
1980-01-19,16.1565,3.78254831600338,6.34024,"okaro"
1980-01-20,14.2624,0.709417033199091,28.7002,"okaro"
1980-01-21,16.2893,2.15143339431273,59.729,"okaro"
1980-01-22,15.2627,3.38886970127209,28.1171,"okaro"
1980-01-23,14.9819,2.34834768843968,1.08749,"okaro"
1980-01-24,16.4921,2.39355125737888,2.62326,"okaro"
1980-01-25,16.6566,0.960012771167655,0.520917,"okaro"
1980-01-26,18.7361,1.21580997199439,0.0124522,"okaro"
1980-01-27,19.815,0.721449728688701,0.0871654,"okaro"
1980-01-28,19.7354,1.02890392032395,0.0373566,"okaro"
1980-01-29,20.1142,0.761768955131206,0.0186783,"okaro"
1980-01-30,20.2878,0.696338388524574,0.128673,"okaro"
1980-01-31,20.7957,0.674705918743863,0.0782933,"okaro"
1980-02-01,20.3041,0.88675783721431,0.0567973,"okaro"
1980-02-02,18.2816,1.44087110786808,0.0149467,"okaro"
1980-02-03,17.6377,1.64346205267904,0.0239147,"okaro"
1980-02-04,18.9014,1.33738767535109,0.630749,"okaro"
1980-02-05,20.3978,0.183248632346875,0.744344,"okaro"
1980-02-06,19.5463,2.34877383359403,0.364699,"okaro"
1980-02-07,17.9833,0.76990399100106,2.08655,"okaro"
1980-02-08,17.9501,1.40720863934812,1.63516,"okaro"
1980-02-09,17.9502,1.90519987437014,2.74122,"okaro"
1980-02-10,14.423,2.96305701450377,2.62463,"okaro"
1980-02-11,14.2586,3.10806291984252,0.017936,"okaro"
1980-02-12,14.6857,3.7741078904557,0.920714,"okaro"
1980-02-13,15.4116,3.43549037496847,15.413,"okaro"
1980-02-14,16.1744,3.33900678148892,2.11645,"okaro"
1980-02-15,16.1638,3.2110612107333,0.137509,"okaro"
1980-02-16,17.3921,2.98832444893125,0.511176,"okaro"
1980-02-17,16.4857,1.15635617032404,2.5499,"okaro"
1980-02-18,16.8538,0.29529506155046,8.40002,"okaro"
1980-02-19,17.029,0.964679018151115,6.66621,"okaro"
1980-02-20,15.8133,3.73947115030989,0.980501,"okaro"
1980-02-21,14.9221,2.42611079402022,3.0252,"okaro"
1980-02-22,16.1595,3.13645624110014,6.24173,"okaro"
1980-02-23,14.0846,0.875596882754844,0.071744,"okaro"
1980-02-24,14.8091,3.25044873820539,6.19091,"okaro"
1980-02-25,13.8309,3.94303975610049,4.95631,"okaro"
1980-02-26,14.8344,3.54296268483031,1.23758,"okaro"
1980-02-27,15.1646,1.97505512399021,0.0837013,"okaro"
1980-02-28,14.2744,0.689570891770382,2.04769,"okaro"
1980-02-29,13.3602,3.64857235911527,18.4707,"okaro"
1980-03-01,15.1016,2.21539475075414,11.7406,"okaro"
1980-03-02,15.8362,3.03294847679614,1.25396,"okaro"
1980-03-03,14.9725,3.19979958853676,0.602663,"okaro"
1980-03-04,15.0915,2.9171515402015,0.557507,"okaro"
1980-03-05,14.4213,3.21478567411577,0.40988,"okaro"
1980-03-06,14.0571,3.53713466315604,1.76283,"okaro"
1980-03-07,14.9009,3.08259152585937,2.13103,"okaro"
1980-03-08,14.9569,0.899158317355181,0.300463,"okaro"
1980-03-09,15.3223,1.52623334058852,0.276148,"okaro"
1980-03-10,15.4926,1.43283814328905,2.28734,"okaro"
1980-03-11,14.8821,2.03359177043968,15.0318,"okaro"
1980-03-12,13.5919,1.9502935302218,10.4676,"okaro"
1980-03-13,12.4651,1.54374114961026,0.213624,"okaro"
1980-03-14,11.7453,2.35261310021431,52.4248,"okaro"
1980-03-15,13.9794,4.86891613443126,41.6723,"okaro"
1980-03-16,11.1693,4.73078794570207,2.20919,"okaro"
1980-03-17,9.86119,2.28171672759788,1.67773,"okaro"
1980-03-18,12.7509,2.57792353353256,0.500193,"okaro"
1980-03-19,15.2148,3.37579419925153,0.432459,"okaro"
1980-03-20,11.8479,3.10871247560787,0.451563,"okaro"
1980-03-21,10.7738,1.80599403016732,0.321305,"okaro"
1980-03-22,12.9913,0.836681276762544,0.50714,"okaro"
1980-03-23,13.4783,0.80422367791865,1.87051,"okaro"
1980-03-24,13.7975,0.800844062069514,2.53396,"okaro"
1980-03-25,12.8067,1.59898944434446,1.04207,"okaro"
1980-03-26,12.9988,1.35772461564965,0.300463,"okaro"
1980-03-27,13.1615,1.34430072089879,0.408144,"okaro"
1980-03-28,14.2324,2.28274366467197,2.17966,"okaro"
1980-03-29,15.2555,2.00838670668499,0.826708,"okaro"
1980-03-30,15.4339,3.51045125147751,15.7526,"okaro"
1980-03-31,11.0164,4.07877515012644,18.7343,"okaro"
1980-04-01,11.3341,3.6662422159481,17.7803,"okaro"
1980-04-02,9.71276,4.37273488936203,19.1063,"okaro"
1980-04-03,9.5877,1.51163715620151,2.97604,"okaro"
1980-04-04,10.2549,0.341484559739324,0.0860012,"okaro"
1980-04-05,10.3535,1.91053643660203,2.80404,"okaro"
1980-04-06,12.8068,1.58278893036943,9.49413,"okaro"
1980-04-07,13.2237,0.803367911647584,18.3703,"okaro"
1980-04-08,12.8024,1.47175418719839,38.3605,"okaro"
1980-04-09,11.9573,1.27288147284498,9.81614,"okaro"
1980-04-10,11.6799,3.15743429619683,2.45603,"okaro"
1980-04-11,10.895,2.65739137682521,0.954014,"okaro"
1980-04-12,10.5992,1.12539783019617,0.272004,"okaro"
1980-04-13,10.5434,0.284122496323329,0.310004,"okaro"
1980-04-14,11.5924,0.906255982016671,0.0340005,"okaro"
1980-04-15,11.627,0.479728291416089,0.0540008,"okaro"
1980-04-16,11.9654,0.894576401348705,0.0660009,"okaro"
1980-04-17,10.9428,1.53888993864051,0.00200003,"okaro"
1980-04-18,10.1043,2.05052814028484,0,"okaro"
1980-04-19,9.39519,0.28274956656377,0.00200003,"okaro"
1980-04-20,10.2895,0.718862983003715,0.00200003,"okaro"
1980-04-21,11.437,0.335237106844752,0,"okaro"
1980-04-22,10.7222,0.935418754443698,0.0100001,"okaro"
1980-04-23,11.6228,2.20351831723814,0.0140002,"okaro"
1980-04-24,14.1119,2.22354379927628,0.0100001,"okaro"
1980-04-25,13.6063,0.517537096033946,0.0960014,"okaro"
1980-04-26,14.0465,2.7986424158538,13.6562,"okaro"
1980-04-27,14.7384,2.21209417479207,33.0525,"okaro"
1980-04-28,9.48362,2.20081301422906,16.9242,"okaro"
1980-04-29,10.4774,2.36611519705808,4.67607,"okaro"
1980-04-30,9.95507,1.64384861690485,1.95072,"okaro"
1980-05-01,8.96251,0.864282919674455,0.00150751,"okaro"
1980-05-02,9.39056,2.47892346902461,0.146228,"okaro"
1980-05-03,10.0918,0.58047407298932,0.0361802,"okaro"
1980-05-04,9.20276,1.69470362358762,6.93889e-15,"okaro"
1980-05-05,9.43064,0.686144034269773,0.00603003,"okaro"
1980-05-06,9.05522,0.385071848066046,0.0391952,"okaro"
1980-05-07,8.85725,1.92723018270366,0.0316577,"okaro"
1980-05-08,9.2881,1.99140918109489,0.00452252,"okaro"
1980-05-09,9.54814,1.81365766774466,0.00452252,"okaro"
1980-05-10,8.70916,1.62893466703732,0.00603003,"okaro"
1980-05-11,9.61744,1.12169084368421,0.00301502,"okaro"
1980-05-12,8.57967,0.498422927009784,0.00904505,"okaro"
1980-05-13,10.9722,1.3709755630572,0.363309,"okaro"
1980-05-14,12.5985,0.967167517102389,2.67884,"okaro"
1980-05-15,10.9227,1.01609749620792,1.45022,"okaro"
1980-05-16,10.1409,1.40867623807779,2.23563,"okaro"
1980-05-17,10.7988,2.77297327102156,12.7671,"okaro"
1980-05-18,11.1367,2.49631473259062,17.6258,"okaro"
1980-05-19,9.39951,3.39767120448698,0.0934655,"okaro"
1980-05-20,9.98039,3.90969521069098,15.0133,"okaro"
1980-05-21,7.8102,4.08041442235038,15.0148,"okaro"
1980-05-22,11.4206,4.39426838833554,0.482403,"okaro"
1980-05-23,11.6862,3.00760714687721,0.108541,"okaro"
1980-05-24,11.246,1.90548354568099,0.612048,"okaro"
1980-05-25,10.0437,1.32585441352397,0.794457,"okaro"
1980-05-26,9.77262,3.53571846199609,2.08941,"okaro"
1980-05-27,8.77502,3.82325032406982,0.00301502,"okaro"
1980-05-28,8.55452,3.33233305520862,0.00150751,"okaro"
1980-05-29,7.82605,1.04861253464566,0.00150751,"okaro"
1980-05-30,7.70278,0.726553154113097,0.0753754,"okaro"
1980-05-31,9.73322,0.493968238351415,3.86321,"okaro"
1980-06-01,11.9239,1.11753614994281,14.4006,"okaro"
1980-06-02,11.8869,0.211990058835314,2.21628,"okaro"
1980-06-03,12.2573,2.83975593687204,30.7298,"okaro"
1980-06-04,9.85568,2.34052505869944,7.73238,"okaro"
1980-06-05,9.40782,1.42676353919947,4.73661,"okaro"
1980-06-06,9.14897,1.29341310888092,15.9357,"okaro"
1980-06-07,8.84029,1.88254385578769,3.64412,"okaro"
1980-06-08,7.25955,1.33524030074178,0.289145,"okaro"
1980-06-09,6.47457,1.29184981816278,0.120725,"okaro"
1980-06-10,9.75801,3.28271799416276,14.1562,"okaro"
1980-06-11,7.88222,1.84535985122144,15.4365,"okaro"
1980-06-12,6.11864,2.8055781801618,1.60222,"okaro"
