"date","air_temp","windspeed","rain","lake"
1980-01-01,14.3881,3.99903209455251,17.3895,"rotorua"
1980-01-02,13.1896,3.35264258257572,1.64992,"rotorua"
1980-01-03,13.7639,3.18269346907867,0.489786,"rotorua"
1980-01-04,14.3878,3.40340187631434,0.311305,"rotorua"
1980-01-05,14.9828,2.17725558501982,0.0518841,"rotorua"
1980-01-06,15.2096,0.480482273242208,0.354888,"rotorua"
1980-01-07,15.7428,1.36240442485544,6.0829,"rotorua"
1980-01-08,16.284,1.47134342695612,5.46859,"rotorua"
1980-01-09,17.094,0.879696063467946,3.61944,"rotorua"
1980-01-10,18.9865,1.75478169950709,0.830146,"rotorua"
1980-01-11,16.9401,1.45061962721762,7.94658,"rotorua"
1980-01-12,19.3451,3.49750345499472,4.09677,"rotorua"
1980-01-13,19.188,3.61435813148061,0.0498088,"rotorua"
1980-01-14,19.7155,2.49456231085639,2.07122,"rotorua"
1980-01-15,17.7426,4.16356418109533,30.9603,"rotorua"
1980-01-16,12.7056,4.82477698224488,29.3706,"rotorua"
1980-01-17,12.2569,4.04745633519177,13.2118,"rotorua"
1980-01-18,14.9285,3.84861974557113,2.60873,"rotorua"
1980-01-19,16.5339,4.21931012451088,9.85591,"rotorua"
1980-01-20,14.6276,0.514748783214686,36.3189,"rotorua"
1980-01-21,16.7627,2.74010486598615,59.9822,"rotorua"
1980-01-22,15.4819,3.67356809480919,28.0527,"rotorua"
1980-01-23,15.2088,2.46594456584085,1.42163,"rotorua"
1980-01-24,16.7724,2.52428676803964,3.4036,"rotorua"
1980-01-25,16.7962,0.972725095636994,0.651665,"rotorua"
1980-01-26,18.7665,1.1263569376805,0.0103768,"rotorua"
1980-01-27,19.7249,0.663191700098848,0.101693,"rotorua"
1980-01-28,19.2976,1.18996200098869,0.217913,"rotorua"
1980-01-29,19.5907,0.784794889258518,0.0518841,"rotorua"
1980-01-30,19.8151,0.808015151130225,0.186783,"rotorua"
1980-01-31,20.3633,0.744942079749157,0.0567973,"rotorua"
1980-02-01,19.829,1.02795148641996,0.0508186,"rotorua"
1980-02-02,18.034,1.73038178957469,0.017936,"rotorua"
1980-02-03,17.7987,1.72926059978506,0.026904,"rotorua"
1980-02-04,18.9831,1.452857634457,0.663632,"rotorua"
1980-02-05,20.1156,0.282173507073999,0.947618,"rotorua"
1980-02-06,19.3412,2.61726416800464,0.421496,"rotorua"
1980-02-07,18.3674,0.72547875938376,1.91018,"rotorua"
1980-02-08,18.2531,1.57912272053188,1.52456,"rotorua"
1980-02-09,18.2156,1.95411657692165,2.6336,"rotorua"
1980-02-10,14.7086,3.36176121460166,2.50805,"rotorua"
1980-02-11,14.8645,3.38203890648821,0.017936,"rotorua"
1980-02-12,15.2241,4.42653572158861,1.71289,"rotorua"
1980-02-13,15.6834,4.48768537702065,16.4503,"rotorua"
1980-02-14,16.4484,4.04159682772568,3.26136,"rotorua"
1980-02-15,16.5522,3.58759733028513,0.364699,"rotorua"
1980-02-16,17.4203,3.70025670027328,1.20171,"rotorua"
1980-02-17,16.7108,1.80565950306252,2.99232,"rotorua"
1980-02-18,16.8762,0.132338800319785,11.3834,"rotorua"
1980-02-19,17.3104,1.00356326634448,11.0456,"rotorua"
1980-02-20,16.0711,4.12713671869494,1.51559,"rotorua"
1980-02-21,15.3778,2.76865466398773,3.43474,"rotorua"
1980-02-22,16.2829,3.59799359543969,8.00244,"rotorua"
1980-02-23,14.3434,1.13651182897012,0.185339,"rotorua"
1980-02-24,15.0369,3.47532598469568,6.75589,"rotorua"
1980-02-25,14.0837,4.41297508673922,6.37923,"rotorua"
1980-02-26,14.9062,4.06004226817899,1.2615,"rotorua"
1980-02-27,15.2249,2.14816868033588,0.155445,"rotorua"
1980-02-28,14.3952,0.977165370258791,1.52755,"rotorua"
1980-02-29,14.0158,4.25431843558989,24.6137,"rotorua"
1980-03-01,15.2491,3.1873908227577,13.4601,"rotorua"
1980-03-02,16.409,3.32655838226236,0.894443,"rotorua"
1980-03-03,15.5226,3.3244321428629,0.606137,"rotorua"
1980-03-04,15.5824,3.30673933953071,0.475878,"rotorua"
1980-03-05,14.9061,3.60997518274018,0.724238,"rotorua"
1980-03-06,14.4718,3.92246946630563,2.58954,"rotorua"
1980-03-07,15.2982,3.45794124892254,3.55346,"rotorua"
1980-03-08,15.2629,0.734721569445868,0.449826,"rotorua"
1980-03-09,15.4868,1.78681911297255,0.335199,"rotorua"
1980-03-10,15.6868,1.39956343392109,2.19182,"rotorua"
1980-03-11,15.1927,2.28953590655399,15.0093,"rotorua"
1980-03-12,14.1301,1.93570972848746,9.96044,"rotorua"
1980-03-13,12.7315,1.94843771068579,0.104207,"rotorua"
1980-03-14,12.2752,2.90654771885823,54.3856,"rotorua"
1980-03-15,14.3139,5.37328465961194,42.8395,"rotorua"
1980-03-16,11.5447,5.27017509236648,1.97819,"rotorua"
1980-03-17,10.2686,2.55730173528663,1.24701,"rotorua"
1980-03-18,13.0334,2.75340481771134,0.559244,"rotorua"
1980-03-19,15.451,3.67905651232337,0.573138,"rotorua"
1980-03-20,12.3146,3.4029786567065,0.239676,"rotorua"
1980-03-21,11.1825,1.97671750232551,0.0677345,"rotorua"
1980-03-22,13.3433,0.947941198634177,0.571401,"rotorua"
1980-03-23,13.7402,1.00880851438962,2.48533,"rotorua"
1980-03-24,14.0017,1.04110109847027,3.10884,"rotorua"
1980-03-25,13.0294,1.70733380524401,0.842339,"rotorua"
1980-03-26,13.1966,1.42684565615907,0.288306,"rotorua"
1980-03-27,13.4303,1.40427794233513,0.288306,"rotorua"
1980-03-28,14.6618,2.54037850339275,3.09495,"rotorua"
1980-03-29,15.7326,2.13245536449324,0.972598,"rotorua"
1980-03-30,15.7305,3.71553689455508,16.1434,"rotorua"
1980-03-31,11.4856,4.5669136745059,18.9583,"rotorua"
1980-04-01,11.7715,4.03098608741087,16.4602,"rotorua"
1980-04-02,10.1355,5.02162677550811,19.8443,"rotorua"
1980-04-03,10.3114,1.76359683643286,3.30805,"rotorua"
1980-04-04,10.4764,0.26328171202915,0.148002,"rotorua"
1980-04-05,11.3373,2.31447779870125,2.90804,"rotorua"
1980-04-06,13.4194,1.72741517927799,11.5662,"rotorua"
1980-04-07,13.366,0.739224331461702,20.3663,"rotorua"
1980-04-08,13.0104,1.49139146084487,43.7946,"rotorua"
1980-04-09,11.9853,1.25750636744829,14.5742,"rotorua"
1980-04-10,12.112,3.28646370166795,2.87204,"rotorua"
1980-04-11,11.5704,2.65549656987088,1.08602,"rotorua"
1980-04-12,11.2266,1.02696163121708,0.564008,"rotorua"
1980-04-13,11.0493,0.0546674718454219,0.456006,"rotorua"
1980-04-14,11.4914,1.06017331836073,0.0460007,"rotorua"
1980-04-15,11.7371,0.315951956796536,0.0940013,"rotorua"
1980-04-16,12.1532,0.962953855799955,0.142002,"rotorua"
1980-04-17,11.1472,1.7570094521328,0.00200003,"rotorua"
1980-04-18,10.7922,2.10492066399188,0,"rotorua"
1980-04-19,9.87127,0.391278828531522,0.00200003,"rotorua"
1980-04-20,10.8986,0.790190205817561,0,"rotorua"
1980-04-21,11.7355,0.370163702203714,0,"rotorua"
1980-04-22,11.2096,1.05666040314947,0.00200003,"rotorua"
1980-04-23,12.0276,2.40918739596985,0.0140002,"rotorua"
1980-04-24,14.3337,2.52825894989022,0.00800011,"rotorua"
1980-04-25,13.8692,0.366827804357849,0.0760011,"rotorua"
1980-04-26,14.5642,3.24133554623723,18.5163,"rotorua"
1980-04-27,14.9549,2.55990170092525,42.0426,"rotorua"
1980-04-28,9.89472,2.55003646085698,20.5923,"rotorua"
1980-04-29,10.8165,2.74639721293393,5.04807,"rotorua"
1980-04-30,10.3636,1.79878983021919,2.06227,"rotorua"
1980-05-01,9.57144,0.917700637864549,0.00301502,"rotorua"
1980-05-02,9.58009,2.66221311281723,0.239694,"rotorua"
1980-05-03,10.5165,0.593883357699986,0.091958,"rotorua"
1980-05-04,9.92915,1.85235906176313,6.93889e-15,"rotorua"
1980-05-05,10.0028,0.620499759533394,0.0557778,"rotorua"
1980-05-06,9.79175,0.340017519962369,0.131153,"rotorua"
1980-05-07,9.3799,2.00054457734913,0.0678379,"rotorua"
1980-05-08,9.56323,1.93118528321754,0.00301502,"rotorua"
1980-05-09,9.87616,1.88321793133455,0.00301502,"rotorua"
1980-05-10,9.01776,1.84084798948745,0.00904505,"rotorua"
1980-05-11,10.1064,1.32382688108264,0.00301502,"rotorua"
1980-05-12,9.05744,0.621168944073358,0.00301502,"rotorua"
1980-05-13,11.4696,1.51099653486544,0.786919,"rotorua"
1980-05-14,12.7359,1.0584217866262,4.44112,"rotorua"
1980-05-15,11.1719,1.25484806230715,2.88537,"rotorua"
1980-05-16,10.7243,1.76474955963984,3.9964,"rotorua"
1980-05-17,11.5046,3.22657128989892,14.4932,"rotorua"
1980-05-18,11.4663,2.91258222237588,19.0263,"rotorua"
1980-05-19,9.75197,3.59736603398931,0.152258,"rotorua"
1980-05-20,10.2768,4.29419965517441,15.4761,"rotorua"
1980-05-21,8.19314,4.52072933563999,15.7308,"rotorua"
1980-05-22,11.6884,4.7433074199124,0.880385,"rotorua"
1980-05-23,11.953,3.32154623964502,0.209544,"rotorua"
