"Date","MET_tmpair","MET_tmpdew","MET_wnduvu","MET_wnduvv","MET_pprain","MET_ppsnow","MET_prsttn","MET_radswd"
1980-03-21,11.7018,5.76887,1.43364,1.65186,0.0677345,-8.67362e-16,97824.4,226.478
1980-03-22,13.4948,10.1083,0.499858,0.692601,0.237939,-8.67362e-16,97539.3,156.209
1980-03-23,14.1006,11.7958,-0.558134,-0.346829,1.12543,-8.67362e-16,97319.3,93.6982
1980-03-24,14.3701,12.0666,0.654057,-0.351739,2.09282,-8.67362e-16,97061.8,122.09
1980-03-25,13.6295,9.58283,0.542393,1.79544,1.25396,-8.67362e-16,97007.1,186.029
1980-03-26,13.4688,8.23397,0.917576,0.752232,0.470668,-8.67362e-16,97461,194.79
1980-03-27,13.5533,10.2143,1.38167,0.0262526,0.241413,-8.67362e-16,97762,172.167
1980-03-28,15.2474,12.9865,2.71608,-1.21624,1.9973,-8.67362e-16,97565.1,149.775
1980-03-29,15.8856,13.3837,1.9354,-0.897575,0.646083,-8.67362e-16,97915.3,162.836
1980-03-30,16.1406,14.49,1.96731,-4.02821,15.4626,-8.67362e-16,97259,146.543
1980-03-31,12.3185,8.69794,5.03354,-0.252414,17.8243,0,96697.5,194.93
1980-04-01,12.4663,10.1832,3.59876,-2.68471,13.1582,0,96422.2,119.155
1980-04-02,10.8987,7.38143,5.3892,1.20458,12.4622,0,96442.9,168.22
1980-04-03,10.3988,6.43533,1.6187,0.895905,1.10202,0,97603,156.065
1980-04-04,10.6758,7.1628,0.0922628,-0.0240922,0.118002,0,97933.7,160.237
1980-04-05,11.8703,8.77153,-2.12749,-0.894224,2.59004,0,97727.4,111.163
1980-04-06,13.7613,12.4951,-1.12748,-1.504,10.3241,0,97541.8,92.6845
1980-04-07,13.9182,12.8988,-0.188135,-1.1954,29.0664,0,97392.5,118.896
1980-04-08,13.5124,12.7597,-1.31337,-1.46542,53.3048,0,96792.1,124.473
1980-04-09,12.5185,10.4022,-0.924319,0.829365,10.4941,0,96539.9,147.951
1980-04-10,12.4535,9.56881,-0.703812,3.64628,1.90603,0,96790.1,97.9044
1980-04-11,11.9043,7.14346,-0.700876,3.35461,0.970014,0,97545.3,157.698
1980-04-12,11.1632,7.16216,0.185583,1.18268,0.232003,0,98342.3,143.77
1980-04-13,11.2649,8.02613,0.0461225,0.119744,0.268004,0,98870.9,148.75
1980-04-14,12.2326,9.52033,0.916204,0.498018,0.0260004,0,98890.7,187.122
1980-04-15,12.3979,10.2115,-0.000966099,0.492277,0.0460007,0,98960.9,153.539
1980-04-16,12.767,10.1372,0.604566,0.380045,0.202003,0,98829,164.38
1980-04-17,11.9373,8.51819,0.630846,1.85697,0.00400006,0,98450.7,178.735
1980-04-18,11.1425,6.8743,-1.17995,2.09478,0,0,98965.1,186.78
1980-04-19,10.4105,6.91797,-0.0647783,0.347481,0.00200003,0,99052,184.99
1980-04-20,11.4954,9.13735,1.0059,0.325144,0,0,98736.7,153.175
1980-04-21,12.2377,9.29395,0.314356,0.553409,0,0,98575.3,170.621
1980-04-22,11.7226,9.6315,1.42167,0.368642,0.00200003,0,98556.4,154.909
1980-04-23,12.7294,10.7488,2.27889,1.31049,0.0100001,0,98327.3,137.311
1980-04-24,15.1913,12.9488,2.10285,1.68417,0.00400006,0,98213.8,154.603
1980-04-25,14.2707,12.9842,-0.0462675,-0.461245,0.232003,0,98256.1,98.453
1980-04-26,15.005,14.3286,-0.321431,-3.85335,15.7582,0,97805.5,39.1554
1980-04-27,15.553,15.0318,1.50543,-2.76147,36.9905,0,96938.3,41.652
1980-04-28,10.5482,9.02104,2.74062,-1.58409,14.9702,0,96723.8,100.904
1980-04-29,11.3467,9.01241,3.11226,0.153093,3.16804,0,97436.6,128.169
1980-04-30,10.6136,7.16032,1.51091,1.30471,0.384414,0,98091.1,130.875
1980-05-01,9.52964,5.99747,0.908866,0.754803,0.00301502,0,98525.3,151.616
1980-05-02,10.1133,7.03955,2.79637,1.05909,0.0331652,0,98625.2,112.305
1980-05-03,10.6283,7.82885,0.256435,0.912826,0.00603003,0,99244.1,141.155
1980-05-04,10.2739,7.72962,2.00547,1.01243,6.93889e-15,0,99263.1,145.797
1980-05-05,10.1023,7.38247,-0.21828,0.947232,0.00753754,0,99147.5,106.669
1980-05-06,9.95291,6.90496,-0.100455,0.555382,0.0452252,0,99183.7,65.6892
1980-05-07,9.538,5.65528,-0.561205,2.339,0.0467327,0,99225.3,145.236
1980-05-08,9.7287,6.34723,0.741156,1.99921,0.00301502,0,99357.9,108.788
1980-05-09,10.2167,6.37959,1.42757,1.84781,0.00301502,0,99131.3,143.228
1980-05-10,9.67605,7.16296,1.65489,1.22017,0.00452252,0,98611.5,134.798
1980-05-11,10.2981,7.57205,1.08141,1.16241,0.00150751,0,98291.9,134.815
1980-05-12,9.46033,7.43413,-0.648411,0.372482,0.0391952,0,98493,174.339
1980-05-13,12.2305,9.94218,0.316346,-1.66713,0.655766,0,98852.1,72.6077
1980-05-14,13.3017,11.7441,1.17056,-0.649069,3.45521,0,98926.8,80.4837
1980-05-15,11.5526,10.3133,-1.39309,0.784671,4.79237,0,98851.7,40.7939
1980-05-16,10.8893,9.27609,-1.6958,-0.451792,3.12205,0,98688.7,64.5989
1980-05-17,11.7996,10.2495,-2.46447,-2.68574,15.464,0,97983.7,54.1091
1980-05-18,12.1515,9.27843,2.95809,0.129393,21.1292,0,96937.4,110.425
1980-05-19,10.0583,5.65427,3.70058,1.50334,0.00603003,0,97756.7,111.06
1980-05-20,10.7198,8.76177,3.6423,-3.44363,11.6576,0,96941.8,71.6971
1980-05-21,8.86227,5.07142,4.93486,0.283704,11.3576,0,96441.9,108.66
1980-05-22,12.2861,9.04281,4.48546,0.0342617,0.164318,0,97048.9,84.8597
1980-05-23,12.4518,10.3035,3.40424,0.0391296,0.00603003,0,97570.4,48.5812
1980-05-24,12.0554,10.131,2.36803,0.401525,0.113063,0,97487.8,81.2097
1980-05-25,10.6339,8.31784,0.480303,1.83242,0.251754,0,97395.4,95.3938
1980-05-26,10.9048,7.35353,-1.62239,4.17564,0.975358,0,97744.8,87.4612
1980-05-27,10.0899,5.18833,-0.801092,4.45739,0.00301502,0,97933.9,123.695
1980-05-28,9.64981,5.10388,-0.325089,3.65962,0.00150751,0,98220.3,121.101
1980-05-29,8.95928,6.20088,0.742519,1.34372,0.00150751,0,98533.7,116.066
1980-05-30,8.90801,7.08127,1.16266,0.301237,0.0994955,0,98426.7,83.8949
1980-05-31,10.37,8.92323,-0.391827,0.0715708,4.55328,0,98253.2,69.419
1980-06-01,12.9269,12.5406,0.814875,-1.48901,16.8553,0,97714.1,36.4669
1980-06-02,12.6043,11.4408,-0.141792,0.174748,3.54873,0,97521.8,63.1215
1980-06-03,13.3277,12.9549,-1.32405,-3.37797,36.4009,0,96189,11.1018
1980-06-04,10.5378,8.40828,2.91301,-1.08005,9.33758,0,95804.8,77.8243
1980-06-05,10.263,8.66936,0.748853,-1.44435,2.70961,0,96028.1,85.4495
1980-06-06,10.0531,9.45438,-1.08642,0.828724,13.3349,0,95980.8,30.1518
1980-06-07,9.7436,7.63395,0.122113,2.40829,3.3356,0,96685.4,85.0047
1980-06-08,8.0446,5.85802,1.15269,1.25613,0.292126,0,97259.1,100.401
1980-06-09,7.23978,5.46281,1.64645,0.407098,0.0745218,0,97498.7,86.3036
1980-06-10,10.3366,9.10878,1.42204,-4.14282,15.8135,0,96618.4,62.101
1980-06-11,8.66685,5.80185,1.85125,1.72114,17.9046,0,96243.7,63.3719
1980-06-12,6.68414,3.36682,2.91037,1.45293,1.09994,0,97204.3,96.6686
1980-06-13,6.57041,1.9354,2.27229,3.86699,1.11932,0,97348.7,111.435
1980-06-14,4.94184,0.113545,0.464401,3.09025,0.00894262,0,97881.6,102.12
1980-06-15,5.29219,0.90868,0.978784,3.61446,0.0760123,0,98112.5,86.1821
1980-06-16,6.71989,2.80485,-0.937868,3.47316,0.114764,0,98366.2,103.709
1980-06-17,6.3117,3.33543,-0.397419,3.50092,1.97483,0,98079.2,96.7453
1980-06-18,6.476,3.77979,-1.45698,2.72223,1.97483,0,98191.9,93.9288
1980-06-19,6.5403,3.46493,-2.35704,1.53427,0.260826,0,98222.4,103.629
1980-06-20,7.20131,5.71132,-3.6614,2.56841,17.4694,0,97616.4,30.6919
1980-06-21,8.97465,6.74005,-1.02133,4.5318,20.6411,0,96927.2,53.5694
1980-06-22,8.07437,5.48757,1.92731,2.25559,0.107311,0,97691,104.227
1980-06-23,7.78878,6.13361,2.59978,1.44749,0.00745218,0,98005.8,62.658
1980-06-24,8.58572,6.65022,0.435112,1.04519,0.627474,0,98186.2,44.0098
1980-06-25,7.40861,4.86936,0.13816,1.15889,0.639397,0,98535.3,103.44
1980-06-26,5.61301,3.33548,0.450023,0.637167,0,0,98708.3,106.215
1980-06-27,5.90232,4.44432,0.233356,0.379706,0.00298087,0,98702.8,92.5626
1980-06-28,8.73541,6.97339,-1.19519,-0.543298,0.0804836,0,98614.6,76.3011
1980-06-29,10.7699,10.079,-3.03076,-5.37578,23.2896,0,97980.4,21.2594
1980-06-30,11.4831,11.1446,-0.233911,-1.90782,61.7704,0,97214.8,30.7819
1980-07-01,9.04215,8.35643,0.0475009,-0.0420013,2.95134,0,96918.4,50.7824
1980-07-02,9.97655,9.68431,-0.729423,-0.964902,13.3721,0,96305,21.2869
1980-07-03,9.26017,8.5418,1.05605,0.424088,16.1958,0,95595.8,45.4545
1980-07-04,8.14248,6.06714,1.70851,1.48328,1.1936,0,95951.3,90.4755
1980-07-05,8.37898,6.03239,-1.75279,1.9025,0.681917,0,95676.3,57.0296
1980-07-06,7.95122,5.19293,1.35495,1.66599,0.303844,0,96181.5,107.383
1980-07-07,7.93779,6.25595,2.56285,-1.18894,1.24705,0,96288.5,71.8837
1980-07-08,9.81512,8.77338,2.89427,-2.7679,8.48486,0,96049,57.2892
1980-07-09,7.63454,5.20218,2.89802,-0.430748,4.45869,0,96311.1,97.0921
1980-07-10,5.09964,2.56535,3.22765,-0.248227,2.45549,0,96073.7,87.8068
1980-07-11,4.82727,0.519433,3.90764,2.01202,2.36048,0,95942.1,104.492
1980-07-12,5.96285,2.67102,3.26196,0.961169,0.000989719,0,96392.2,116.72
1980-07-13,7.77908,5.22032,4.78988,0.713386,0.753176,0,96664.8,92.3045
1980-07-14,7.08321,3.77001,4.6667,0.863837,1.02535,0,96563.3,90.0708
1980-07-15,5.26125,0.441758,2.60043,3.27244,0.161324,0,97459.8,119.335
1980-07-16,5.20535,1.85291,0.443791,1.58541,0.00296916,0,98654.8,124.268
1980-07-17,4.32485,1.35601,1.13417,0.714133,0.00395888,0,98337,96.0794
1980-07-18,4.66166,2.11737,-0.416941,0.896613,0.0267224,0,97643.1,108.277
1980-07-19,6.95742,4.15323,-3.5873,0.633719,1.34008,0,97005.6,54.1083
1980-07-20,7.15312,5.40854,-2.91625,1.10294,8.37995,0,96875.2,36.8942
1980-07-21,8.51532,7.77286,0.020409,-0.70124,22.7121,0,96491.1,47.2788
1980-07-22,8.79909,7.25001,2.13346,0.168003,14.2856,0,95973.9,88.3751
1980-07-23,8.52538,5.1133,-0.348769,2.80033,0.871943,0,96778.3,113.153
1980-07-24,6.77688,3.72728,1.49513,1.53005,0.231594,0,97166.4,87.7273
1980-07-25,5.23949,1.48339,2.11585,1.16009,0.0801673,0,98033.8,130.267
1980-07-26,7.2734,4.39938,1.98761,0.996602,0.00791775,0,98304.7,112.758
1980-07-27,6.90695,4.17744,0.809512,1.45709,0.00791775,0,98379.2,125.886
1980-07-28,5.57588,2.84054,1.17065,1.08239,0.000989719,0,98389.7,131.682
1980-07-29,4.79418,1.90392,0.806216,1.04432,-6.93889e-15,0,98288.6,136.867
1980-07-30,5.99952,5.01114,0.53188,0.0780188,4.80311,0,98004.6,28.2474
1980-07-31,8.76209,8.41256,0.985389,-1.71905,31.3867,0,96766.5,20.5333
1980-08-01,7.06325,4.92675,5.23947,-0.213158,23.0586,0,95847.4,97.3164
1980-08-02,7.34945,4.04699,4.47808,0.83166,1.58639,0,96460.4,111.633
1980-08-03,7.1993,3.50064,3.04749,1.05886,0.183847,0,97429.7,104.545
1980-08-04,8.00046,5.07809,3.50033,1.08421,0.189533,0,97708.8,109.146
1980-08-05,8.31188,5.43943,3.51038,1.37239,0.193324,0,97931.5,113.906
1980-08-06,6.87183,3.30301,1.84398,1.78797,0.720226,0,97787.1,95.067
1980-08-07,5.42575,0.095503,2.89899,3.58551,0.706958,0,98024.6,142.685
1980-08-08,6.21288,1.49011,0.535672,3.1975,0.104243,0,98395.2,127.27
1980-08-09,5.83185,1.92835,-0.084057,2.03785,0,0,98850.9,145.866
1980-08-10,5.73323,2.83368,2.08915,1.32279,0.00189533,0,98896.4,157.476
1980-08-11,7.22039,4.03226,2.76735,-0.7676,0.0833946,0,98536.8,109.659
1980-08-12,9.82465,8.02564,3.38082,-2.55803,1.61103,0,98077.7,31.5256
1980-08-13,8.621,3.90597,3.22136,1.45902,1.04433,0,98470.7,164.098
1980-08-14,6.94185,2.87408,1.16241,-1.5687,0.02843,0,98910.1,156.278
1980-08-15,9.30948,7.59017,2.39878,-5.01341,14.5599,0,96930.8,36.559
1980-08-16,5.06,2.14788,1.79535,1.38151,14.8632,0,96584.4,123.315
1980-08-17,4.44622,-1.38754,1.99771,2.9177,3.30735,0,97859.2,151.884
1980-08-18,5.45511,1.55043,2.66377,1.1172,0.00189533,0,98442.3,167.918
1980-08-19,9.04268,5.53614,3.75702,1.24397,0.0303253,0,98305.4,119.774
1980-08-20,7.26445,3.94632,-0.637257,1.3512,0.337369,0,98691.7,113.416
1980-08-21,6.21693,4.34917,-0.714639,-0.385335,2.21185,0,98946.3,57.4341
1980-08-22,8.74136,6.38326,1.43346,-1.19865,4.03895,0,98636,129.216
1980-08-23,9.78293,6.74381,1.82956,-0.34889,0.460565,0,98403.4,137.082
1980-08-24,9.17343,7.80557,1.43431,0.0708944,0.216068,0,98369.1,48.9141
1980-08-25,10.8711,9.02271,1.81465,-2.44383,0.439717,0,97967.5,107.635
1980-08-26,11.907,11.066,1.74164,-2.01627,10.8167,0,97171.9,22.1647
1980-08-27,7.84464,6.96168,-1.36824,3.96919,43.278,0,96576.2,13.5786
1980-08-28,6.97776,3.28977,-0.0199477,1.09946,16.7339,0,97622.4,131.412
1980-08-29,8.0033,5.06775,1.55961,-0.18258,0.371485,0,97858.5,145.01
1980-08-30,8.28531,5.5966,2.77353,-0.278079,0.894596,0,97972.4,144.442
1980-08-31,8.39973,7.01934,1.00211,-1.33417,1.94741,-3.46945e-15,98120.2,92.4278
1980-09-01,10.9729,9.23574,1.64982,-2.07945,8.76751,-3.46945e-15,97895.5,134.077
1980-09-02,10.4417,9.44972,1.45961,-2.06497,4.66017,-3.46945e-15,97853.8,114.276
1980-09-03,10.9735,10.4166,0.27495,-2.92268,16.0321,-3.46945e-15,97437.1,69.8933
1980-09-04,10.2039,9.48384,-0.2884,1.24236,28.2208,-3.46945e-15,96113.2,33.7727
1980-09-05,8.625,4.47195,3.00578,1.33231,6.15059,-3.46945e-15,95972.6,164.44
1980-09-06,8.31213,5.32354,1.15317,1.27444,3.70452,-3.46945e-15,95965.7,131.505
1980-09-07,8.6484,6.09005,4.27451,-0.26608,2.58636,-3.46945e-15,96427.2,141.01
1980-09-08,9.35151,5.87142,2.07758,-1.32373,2.07242,-3.46945e-15,96594.1,175.195
1980-09-09,11.0109,9.60859,2.63542,-2.88187,8.5411,-3.46945e-15,95971,100.842
1980-09-10,9.08141,5.55838,3.78604,1.07465,4.54488,-3.46945e-15,96155,186.407
1980-09-11,11.2058,7.78305,3.54847,-1.27915,0.163905,-3.46945e-15,97314.8,166.52
1980-09-12,11.116,9.84164,2.28753,-3.30397,10.2899,-3.46945e-15,96835.9,131.89
1980-09-13,7.69031,2.34346,3.24629,2.35443,9.59259,-3.46945e-15,96857.8,219.865
1980-09-14,7.51291,3.16097,4.14037,1.79544,0.215298,-3.46945e-15,97510,191.547
1980-09-15,9.84371,5.88799,4.01344,-1.4148,3.04474,-3.46945e-15,97401.3,146.224
1980-09-16,9.75205,6.69476,5.09972,-0.336415,5.34079,-3.46945e-15,96743.8,187.571
1980-09-17,11.0567,7.9301,4.00128,0.269949,2.28077,-3.46945e-15,97230.4,147.266
1980-09-18,10.3637,8.9817,0.416332,-2.36006,12.0595,-3.46945e-15,97310.8,115.527
1980-09-19,10.7487,7.11954,3.59402,-0.369096,11.34,-3.46945e-15,97301.9,186.706
1980-09-20,10.3466,6.38274,4.85079,-0.694847,1.96686,-3.46945e-15,97279.3,203.482
1980-09-21,10.5301,6.80928,3.83269,-1.97806,1.50014,-3.46945e-15,97127.5,161.015
1980-09-22,11.4755,7.51426,5.42171,0.703284,2.5058,-3.46945e-15,97074.7,148.297
1980-09-23,11.4082,7.14436,3.53676,1.75109,0.00277804,-3.46945e-15,97762.5,230.723
1980-09-24,11.7139,7.83415,1.80882,1.19299,0.00138902,-3.46945e-15,98063.3,226.385
1980-09-25,11.2248,8.42296,2.46222,0.408647,0.0708401,-3.46945e-15,97843.3,195.971
1980-09-26,10.6478,8.78366,2.44311,-2.23908,4.31986,-3.46945e-15,97126.7,202.062
1980-09-27,9.39542,4.5024,3.57369,1.9437,3.68785,-3.46945e-15,97472.8,199.565
1980-09-28,10.3595,7.20529,2.68482,1.65118,1.53765,-3.46945e-15,97894.9,215.834
1980-09-29,10.5142,7.19757,2.76039,1.57791,1.42097,-3.46945e-15,98211.6,232.827
1980-09-30,13.0596,8.91608,4.08323,2.45883,0.00516339,-3.46945e-15,98032.1,487.11
1980-10-01,14.2574,10.4257,3.94063,2.15392,0.00596337,-3.46945e-15,98010.4,245.74
1980-10-02,14.3558,11.0433,3.75684,1.06766,0.106148,-3.46945e-15,98048.3,208.328
1980-10-03,12.8291,8.54849,3.52752,0.485395,0.299361,-3.46945e-15,98009.9,190.857
1980-10-04,10.2366,5.25498,-3.75969,2.27583,0.727531,-3.46945e-15,98779.4,111.544
1980-10-05,11.1959,8.38141,-4.21539,-0.626592,3.18563,-3.46945e-15,99191.8,154.104
1980-10-06,11.8267,10.9515,-3.49014,-1.50544,11.6978,-3.46945e-15,98955.2,100.342
1980-10-07,13.0889,12.6624,-1.92279,-1.901,14.6162,-3.46945e-15,98596.9,85.2692
1980-10-08,12.5341,11.8057,-2.6062,-2.03636,7.02843,-3.46945e-15,97880.6,86.9225
1980-10-09,13.6753,10.6648,0.559877,1.59155,4.54648,-3.46945e-15,96756.3,214.394
1980-10-10,10.7073,9.60554,-1.20421,1.30003,14.0318,-3.46945e-15,96873.7,57.0263
1980-10-11,10.8312,6.8225,2.55116,1.69962,13.1337,-3.46945e-15,97041.6,251.542
1980-10-12,10.6514,4.44942,0.971016,2.50405,0.868267,-3.46945e-15,97719.7,260.265
1980-10-13,8.91845,4.20919,0.358088,-1.11173,0.263581,-3.46945e-15,98222,283.097
1980-10-14,12.3142,9.41915,3.14886,-2.08087,2.65132,-3.46945e-15,97119.5,166.458
1980-10-15,11.1065,9.20641,-0.035823,0.484063,11.8981,-3.46945e-15,96974.7,203.875
1980-10-16,10.489,8.13831,0.877428,-2.2152,16.3229,-3.46945e-15,96908.8,205.863
1980-10-17,9.76125,6.36285,6.20523,-1.09225,10.3667,-3.46945e-15,96496.3,221.595
1980-10-18,10.5598,7.23689,1.39096,-0.218132,9.11084,-3.46945e-15,97614.9,252.277
1980-10-19,10.0784,6.18326,-1.84731,0.0792223,6.88412,-3.46945e-15,98488,259.119
1980-10-20,10.8191,8.09647,-2.69451,-1.36425,1.95122,-3.46945e-15,98499,176.561
1980-10-21,12.8536,12.03,-1.12616,-1.85388,7.24073,-3.46945e-15,98139.2,124.132
1980-10-22,13.6695,8.46676,-1.60322,2.60744,0.605879,-3.46945e-15,98358.7,314.18
1980-10-23,11.1674,6.35529,0.0065481,-0.191241,6.93889e-15,-3.46945e-15,98682.4,331.625
1980-10-24,13.7434,10.9718,0.675106,-0.546197,0.00357802,-3.46945e-15,98463.3,307.348
1980-10-25,14.8119,12.4117,-0.347719,-0.54406,0.0465143,-3.46945e-15,98397.5,306.253
1980-10-26,13.3889,10.9665,0.0376113,-1.16543,0.0453216,-3.46945e-15,98491.6,286.784
1980-10-27,14.2153,11.1618,1.33023,-1.6095,0.0381656,-3.46945e-15,98078.9,261.254
