"Date","MET_tmpair","MET_tmpdew","MET_wnduvu","MET_wnduvv","MET_pprain","MET_ppsnow","MET_prsttn","MET_radswd"
1980-02-14,15.983,12.1516,-3.12919,0.325565,1.94904,0,97124.9,105.244
1980-02-15,15.8895,10.7734,-2.96523,0.697819,0.137509,0,97090.9,182.102
1980-02-16,17.1546,12.9107,-2.8153,0.0868201,0.621781,0,96802.8,231.229
1980-02-17,16.2171,13.0913,-1.01086,0.0355706,2.90264,0,96359.7,164.557
1980-02-18,16.7103,13.9011,-0.0463537,0.295835,7.44344,0,96083.5,245.635
1980-02-19,16.7814,12.058,0.775158,0.447266,5.41368,0,95941.6,270.015
1980-02-20,15.7837,12.4319,3.46429,1.08356,0.869896,0,95442.9,151.974
1980-02-21,14.8687,11.7482,2.30627,0.131205,2.67545,0,95532.1,165.421
1980-02-22,16.1611,12.54,2.98464,-0.440374,5.03702,0,95278.3,195.343
1980-02-23,14.1315,8.65106,0.442562,0.610218,0.155445,0,96144.5,199.067
1980-02-24,14.5771,12.9234,0.310348,-3.2487,6.74094,0,96364.4,141.582
1980-02-25,13.7941,10.1787,3.75607,-0.660249,4.62151,0,95519,224.032
1980-02-26,14.6919,9.42988,3.14015,1.29699,0.857938,0,95606.7,198.136
1980-02-27,15.0137,9.58324,1.58378,1.05297,0.0508186,0,96165.5,270.89
1980-02-28,13.9779,10.1637,-0.634883,-0.268726,2.36456,0,96054.3,179.649
1980-02-29,12.9972,12.7883,-2.81446,-2.06387,20.2613,-8.67362e-16,95384,65.866
1980-03-01,15.0888,13.97,1.91732,-0.985345,13.0415,-8.67362e-16,94708.8,81.1952
1980-03-02,15.7348,11.844,0.987179,2.87984,1.28869,-8.67362e-16,95705.9,208.206
1980-03-03,14.8156,10.5527,-1.79879,2.58534,0.588769,-8.67362e-16,96412.9,218.265
1980-03-04,14.859,10.6803,-2.49163,1.2776,0.65303,-8.67362e-16,96805.9,144.31
1980-03-05,14.2223,9.18402,-2.36804,2.05474,0.366461,-8.67362e-16,97088.8,196.328
1980-03-06,13.8643,9.86363,-2.45184,2.39163,1.88788,-8.67362e-16,96972.2,176.959
1980-03-07,14.7068,10.0067,-2.33576,1.84969,2.22482,-8.67362e-16,96821.4,211.052
1980-03-08,14.7426,9.92322,-0.450187,0.758299,0.250097,-8.67362e-16,96576.4,219.646
1980-03-09,15.0945,10.7704,1.44466,0.340718,0.24836,-8.67362e-16,96295.5,234.789
1980-03-10,15.2162,12.5101,1.27387,-0.540074,2.28213,-8.67362e-16,96119.2,184.434
1980-03-11,14.7201,13.2206,1.07642,-1.60467,15.2993,-8.67362e-16,95564.9,152.309
1980-03-12,13.2771,7.83039,0.771385,1.79091,10.4589,-8.67362e-16,95971.6,227.567
1980-03-13,12.1416,6.96986,-1.4248,0.212014,0.227518,-8.67362e-16,96661.9,172.21
1980-03-14,11.5372,10.4264,-1.36506,1.79716,54.4881,-8.67362e-16,94948.1,29.4472
1980-03-15,13.8573,10.379,4.69316,0.484436,43.6245,-8.67362e-16,94756.5,178.373
1980-03-16,10.9961,5.64366,4.42081,1.23511,1.82188,-8.67362e-16,94992.1,177.259
1980-03-17,9.63557,3.52435,1.80146,1.37163,1.45021,-8.67362e-16,95834.9,235.145
1980-03-18,12.6173,9.42816,2.44924,0.367064,0.389039,-8.67362e-16,96410.9,150.59
1980-03-19,15.2269,11.8855,3.22308,0.0562804,0.293516,-8.67362e-16,96255,186.003
1980-03-20,11.7438,6.00954,2.02953,2.28365,0.472405,-8.67362e-16,96303.4,235.629
1980-03-21,10.6727,5.1149,1.1784,1.38279,0.39946,-8.67362e-16,96455,223.795
1980-03-22,12.7319,9.95212,0.499583,0.63179,0.428985,-8.67362e-16,96176.5,132.827
1980-03-23,13.2841,11.4045,-0.565244,-0.391611,1.44674,-8.67362e-16,95956.3,80.0336
1980-03-24,13.5432,11.427,0.576122,-0.32589,2.1814,-8.67362e-16,95697.1,124.782
1980-03-25,12.5606,8.79717,0.378788,1.57783,1.23833,-8.67362e-16,95659.7,175.373
1980-03-26,12.7633,7.33391,0.945143,0.896516,0.333462,-8.67362e-16,96094.7,190.863
1980-03-27,12.9293,9.75587,1.26098,0.132814,0.422038,-8.67362e-16,96391.1,154.645
1980-03-28,14.1419,12.213,1.97659,-0.95756,1.77846,-8.67362e-16,96189.6,142.412
1980-03-29,15.1928,12.7444,1.79535,-0.587335,0.758974,-8.67362e-16,96540.1,156.586
1980-03-30,15.3099,13.6835,1.33073,-3.22001,15.6189,-8.67362e-16,95868.3,133.843
1980-03-31,10.9226,8.22431,3.98554,-0.257431,18.6063,0,95308.9,187.313
1980-04-01,11.1825,9.52698,2.61709,-2.33265,16.8382,0,95025.7,112.877
1980-04-02,9.56807,6.93912,4.20103,0.882699,17.7203,0,95064.3,164.932
1980-04-03,9.20712,5.59883,1.30039,0.772505,3.10804,0,96222.5,145.931
1980-04-04,9.66519,6.38864,-0.0194952,-0.259764,0.0580008,0,96547.6,149.193
1980-04-05,10.1197,7.89209,-1.62273,-0.645562,2.84804,0,96351.7,102.004
1980-04-06,12.5694,11.4716,-1.02225,-1.11453,9.70414,0,96169.4,78.4046
1980-04-07,13.0304,11.799,-0.236482,-0.800919,21.5383,0,96025.8,117.634
1980-04-08,12.569,12.1006,-1.20171,-0.892127,40.8586,0,95433.1,112.234
1980-04-09,11.822,9.3518,-0.803333,0.890105,8.85013,0,95195.3,148.904
1980-04-10,11.4866,9.12962,-0.906848,2.96405,2.50804,0,95468.1,98.2854
1980-04-11,10.7004,6.26005,-0.715028,2.62641,1.01801,0,96194.3,148.566
1980-04-12,10.3163,6.36443,0.0335206,1.21236,0.224003,0,96961.3,136.04
1980-04-13,10.2556,7.15226,0.273031,0.177937,0.260004,0,97473.3,137.742
1980-04-14,11.2395,8.38734,0.754768,0.485674,0.0320005,0,97503.7,186.044
1980-04-15,11.3949,9.10432,-0.194062,0.512694,0.0500007,0,97577.6,144.331
1980-04-16,11.8785,8.99188,0.719406,0.488613,0.0740011,0,97441.8,159.334
1980-04-17,10.9595,7.66158,0.449604,1.52515,0.00200003,0,97079.1,175.749
1980-04-18,10.1266,6.07522,-0.993274,1.76135,0,0,97580.1,184.839
1980-04-19,9.45692,6.02838,-0.131399,0.200529,0.00200003,0,97650.4,184.97
1980-04-20,10.2577,7.92812,0.710379,0.322812,0,0,97348.2,151.89
1980-04-21,11.486,8.60718,0.0923905,0.410533,0,0,97197.7,169.36
1980-04-22,10.7176,8.73431,0.986108,0.23037,0.00600009,0,97171.1,152.764
1980-04-23,11.7342,10.0435,1.92779,1.06296,0.0120002,0,96956.2,125.423
1980-04-24,14.2558,12.2809,1.79949,1.28603,0.00800011,0,96867.6,151.995
1980-04-25,13.713,12.5076,-0.0527235,-0.519771,0.118002,0,96881,99.0607
1980-04-26,14.0001,13.6354,-0.578322,-2.71127,12.8602,0,96414.1,32.408
1980-04-27,14.6304,14.3188,0.702117,-2.05916,31.7085,0,95568.5,37.1844
1980-04-28,9.34746,8.52784,1.67593,-1.29005,15.7362,0,95328.1,90.4441
1980-04-29,10.2827,8.6353,2.27224,-0.0162352,4.35006,0,96046.8,124.408
1980-04-30,9.74273,6.46864,1.23633,1.09339,1.82258,0,96710.5,123.258
1980-05-01,8.7734,5.46227,0.694837,0.636817,0.00150751,0,97135.4,147.744
1980-05-02,9.28931,6.56791,2.2796,0.895892,0.0814054,0,97231.2,108.239
1980-05-03,9.93904,7.52719,0.160192,0.640984,0.00904505,0,97853.9,140.146
1980-05-04,9.0308,6.75402,1.56234,0.777184,6.93889e-15,0,97867.2,145.261
1980-05-05,9.34176,7.07074,-0.22965,0.682052,0.00150751,0,97752.9,104.143
1980-05-06,8.66268,6.25631,0.177387,0.399545,0.0211051,0,97781.6,77.3087
1980-05-07,8.78866,4.93178,-0.502806,1.86451,0.0241201,0,97837.9,144.933
1980-05-08,9.25965,5.76188,0.462436,1.98526,0.00452252,0,97967.3,106.432
1980-05-09,9.81251,5.9057,1.05031,1.60216,0.00452252,0,97754.7,142.932
1980-05-10,8.81251,6.4648,1.35841,0.968066,0.00452252,0,97228.1,135.118
1980-05-11,9.48892,6.95127,0.772017,0.883,0.00301502,0,96913.4,132.268
1980-05-12,8.52452,6.64522,-0.434736,-0.0601067,0.0120601,0,97100.8,105.46
1980-05-13,10.9973,9.30425,-0.0508499,-1.32112,0.327129,0,97453.2,66.1396
1980-05-14,12.4392,10.9804,0.789772,-0.437622,2.57482,0,97533.7,79.0512
1980-05-15,10.7743,9.48614,-0.902692,0.299339,1.68539,0,97463.6,45.1059
1980-05-16,9.88445,8.39929,-1.11605,-0.60996,1.79092,0,97291.9,63.4593
1980-05-17,10.5252,9.58947,-1.93184,-1.87194,13.0264,0,96594.8,53.1911
1980-05-18,10.9838,8.63659,2.36258,0.203877,18.1881,0,95564.2,106.765
1980-05-19,9.15325,5.12078,3.11238,1.32378,0.0316577,0,96365.7,106.378
1980-05-20,9.77823,8.28203,2.55908,-2.78202,13.8781,0,95526.5,58.1086
1980-05-21,7.64837,4.51034,3.94419,0.223267,13.7017,0,95042.4,105.357
1980-05-22,11.2992,8.4005,4.09349,0.484982,0.289442,0,95648.8,80.8553
1980-05-23,11.5699,9.69688,2.87309,0.0230612,0.0437177,0,96183.9,48.6206
1980-05-24,11.1239,9.69385,1.8675,0.336282,0.303009,0,96111.9,75.5169
1980-05-25,9.79909,7.7666,0.326502,1.36695,0.396475,0,96033.1,91.51
1980-05-26,9.72669,6.91412,-1.53233,3.11884,1.9085,0,96412.3,86.1396
1980-05-27,8.9137,4.58097,-0.973208,3.68963,0.00301502,0,96585.3,119.155
1980-05-28,8.71674,4.48798,-0.716966,3.26183,0.00150751,0,96852.5,117.545
1980-05-29,8.02585,5.74061,0.497405,1.05257,0.00150751,0,97142.3,112.984
1980-05-30,7.77517,6.0867,0.773847,0.0664398,0.091958,0,97027.9,83.4125
1980-05-31,9.56369,8.30762,-0.279006,-0.225729,3.48613,0,96858.4,67.7047
1980-06-01,11.778,11.5745,0.192704,-1.03331,14.1487,0,96332.1,31.1049
1980-06-02,11.8171,10.8365,-0.089452,-0.0662164,2.08959,0,96149.5,63.1701
1980-06-03,12.1539,12.0746,-1.23677,-2.49765,31.405,0,94816.2,11.47
1980-06-04,9.69512,7.99974,2.03774,-0.927127,8.54616,0,94428.9,74.0266
1980-06-05,9.18035,7.91039,0.243027,-1.30291,3.80807,0,94656.1,76.8151
1980-06-06,8.93195,8.82796,-0.932116,0.783513,15.2218,0,94636.1,18.7794
1980-06-07,8.6934,6.98265,-0.131264,1.91374,3.87514,0,95337.1,79.9175
1980-06-08,7.06798,5.11316,0.967398,0.980712,0.235489,0,95883.5,95.3417
1980-06-09,6.32139,4.88873,1.29373,0.089885,0.10135,0,96106.8,78.7756
1980-06-10,9.50695,8.65429,0.504961,-3.17134,14.107,0,95213.2,52.9994
1980-06-11,7.7221,5.07254,1.16887,1.32721,15.8314,0,94883.9,72.2138
1980-06-12,6.06221,3.10985,2.43267,1.18708,1.40399,0,95810.4,92.5477
1980-06-13,5.23134,1.2068,1.71436,3.19829,1.45019,0,95977.8,109.577
1980-06-14,3.92414,-0.670001,0.372776,2.44411,0.00894262,0,96486.2,97.6573
1980-06-15,4.29089,0.27946,0.522237,2.96846,0.198228,0,96722.6,84.3506
1980-06-16,5.60517,2.07762,-1.01407,2.88055,0.299578,0,96978.2,101.677
1980-06-17,5.23821,2.7185,-0.523527,2.80629,2.09257,0,96699.7,94.0185
1980-06-18,5.51117,3.27581,-1.23612,2.00652,2.07171,0,96806.9,87.2306
1980-06-19,5.51055,2.79116,-1.55401,0.951813,0.0253374,0,96832,103.466
1980-06-20,5.95769,5.0551,-2.61114,1.53425,15.7524,0,96263.3,32.2338
1980-06-21,7.4638,6.07396,-0.995101,3.38726,22.1538,0,95613.9,50.9398
1980-06-22,7.14086,4.96457,1.57932,1.63265,0.20419,0,96322.6,101.105
1980-06-23,6.91334,5.54055,2.2869,1.15423,0.0655792,0,96615.6,58.965
1980-06-24,7.77858,6.22846,0.297686,0.74268,0.816759,0,96791.1,40.9149
1980-06-25,6.21669,4.15076,0.0370045,0.892489,0.792912,0,97133.4,101.961
1980-06-26,4.22868,2.28966,0.166383,0.372599,0,0,97294.5,106.09
1980-06-27,4.52511,3.13398,0.225356,0.205683,0.00298087,0,97289,91.688
1980-06-28,7.61446,6.30478,-0.800674,-0.665023,0.0402418,0,97204.1,71.6961
1980-06-29,9.44286,9.30829,-2.35938,-4.0359,20.2878,0,96557.2,18.5289
1980-06-30,10.4345,10.2745,-0.142314,-0.964907,52.7421,0,95843.2,30.6606
1980-07-01,8.23051,7.74372,0.206716,-0.442124,2.86524,0,95537.2,45.1878
1980-07-02,9.18348,9.07168,-0.727614,-0.739579,13.2276,0,94933.3,21.5488
1980-07-03,8.37709,8.06623,0.538472,0.277312,16.3739,0,94244.9,33.5285
1980-07-04,7.11568,5.44916,1.19191,1.0722,0.960028,0,94592.2,82.7782
1980-07-05,7.43596,5.345,-1.34697,1.40399,0.310772,0,94336.9,58.0493
1980-07-06,6.97904,4.60704,1.11094,1.19552,0.310772,0,94822.2,103.047
1980-07-07,6.77154,5.52717,1.72403,-1.21055,1.04118,0,94894.6,67.0563
1980-07-08,8.66414,8.04971,1.85024,-2.262,9.91006,0,94648.8,45.6813
1980-07-09,6.38713,4.50716,2.24567,-0.474318,6.42229,0,94916.1,93.2494
1980-07-10,3.86322,1.93023,2.35144,-0.488496,2.98301,0,94672.2,81.9339
1980-07-11,3.56794,-0.095396,2.95173,1.61138,2.90483,0.00355836,94558.4,103.215
1980-07-12,4.95886,1.99861,2.45997,0.756686,0.000989719,0,95008,114.711
1980-07-13,6.64261,4.73017,3.79984,0.544108,1.6558,0,95266.7,88.9178
1980-07-14,5.71736,3.11274,3.79891,0.750916,2.36642,0,95161.8,89.1563
1980-07-15,4.07398,-0.219874,1.90229,2.67001,0.434487,0,96076.1,116.18
1980-07-16,4.60274,1.27757,0.128033,1.46155,0.0049486,0,97244.3,123.47
1980-07-17,3.18786,0.39518,0.917779,0.350669,0.00296916,0,96920.6,96.8699
1980-07-18,3.68141,1.33369,-0.176188,0.304733,0.024743,0,96240.2,107.842
1980-07-19,5.31955,3.05168,-2.37892,0.295122,0.650246,0,95630.8,53.2429
1980-07-20,6.07969,4.44582,-2.13439,0.207234,5.51274,0,95502.5,38.8354
1980-07-21,7.19365,6.82595,-0.353351,-0.850985,20.4199,0,95114,43.4384
1980-07-22,7.90297,6.82496,1.53348,0.101599,15.8969,0,94601.3,79.2372
1980-07-23,7.56775,4.51222,-0.341393,2.51149,2.10513,0,95420.5,107.909
1980-07-24,5.18621,2.74489,1.28449,1.30327,0.309782,0,95782.5,83.2998
1980-07-25,4.60138,1.07281,1.75552,0.937547,0.0762084,0,96626.8,125.732
1980-07-26,6.67689,4.09975,1.62671,0.916768,0.000989719,0,96901.1,110.295
1980-07-27,6.06979,3.46694,0.517952,1.17045,0.000989719,0,96981.4,126.744
1980-07-28,4.27578,1.765,0.848743,0.897194,0.000989719,0,96988.1,131.686
1980-07-29,4.03696,1.27006,0.47846,0.814413,0.00197944,0,96882.7,136.163
1980-07-30,4.73501,4.24079,0.112357,-0.162935,4.63387,0,96594,25.1998
1980-07-31,7.70543,7.66599,0.468117,-1.35565,28.3845,0,95369.9,15.4545
1980-08-01,5.73295,4.48013,3.89925,-0.288003,23.2803,0,94446.6,89.1387
1980-08-02,6.01197,3.48341,3.38339,0.671485,3.11971,0,95065.4,110.536
1980-08-03,6.31657,2.99733,2.51077,0.980982,0.363904,0,96028.3,99.0342
1980-08-04,7.18959,4.77612,2.99891,1.02948,0.377171,0,96306.5,101.476
1980-08-05,7.37898,4.91064,2.94129,1.10628,0.454879,0,96530.5,107.71
1980-08-06,5.89832,2.30792,1.43847,1.63166,0.868061,0,96389.5,102.088
1980-08-07,4.39583,-0.51863,2.15112,3.17621,0.801725,0,96630.7,139.802
1980-08-08,5.60186,0.950085,0.220863,2.8917,0.204696,0,96998.6,119.48
1980-08-09,4.94458,1.45063,-0.102937,1.72178,0.00189533,0,97444.5,142.118
1980-08-10,4.18969,1.68934,1.809,0.952849,0.00189533,0,97480.2,155.668
1980-08-11,6.39737,3.77449,2.16508,-0.624999,0.0928712,0,97107.1,96.4214
1980-08-12,8.77701,7.57451,2.62087,-2.12925,1.05949,0,96645.7,23.3209
1980-08-13,7.53743,3.02846,2.71344,1.25286,0.957142,0,97063.3,162.654
1980-08-14,5.90044,2.06245,0.719598,-1.40246,0.0303253,0,97477.6,161.323
1980-08-15,8.07297,6.97812,1.50633,-4.00506,16.0042,0,95496.3,28.8798
1980-08-16,3.73496,1.60492,1.23362,1.07294,17.1167,0,95194.4,121.33
1980-08-17,3.19693,-2.14286,1.57904,2.31496,3.47035,0,96462,145.202
1980-08-18,4.71274,1.0694,2.31867,0.891032,0.00379066,0,97025.6,164.389
1980-08-19,8.12119,4.98073,3.23846,1.32323,0.280509,0,96897.8,115.387
1980-08-20,6.40609,3.30537,-0.528441,0.953631,0.623564,0,97284.9,105.446
1980-08-21,5.14012,3.74893,-0.464087,-0.596327,1.99768,0,97522.3,59.4913
1980-08-22,7.8462,5.51424,1.13448,-0.922764,2.70464,0,97216.7,119.366
1980-08-23,8.9336,5.84,1.48095,-0.106929,0.701272,0,96999.2,130.841
1980-08-24,8.15825,7.20541,1.14942,-0.153615,0.267242,0,96968.1,36.4959
1980-08-25,10.286,8.48098,1.59117,-2.14709,0.739179,0,96550.2,91.8356
1980-08-26,10.8653,10.3726,0.996108,-1.28213,11.8136,0,95783.1,15.0862
1980-08-27,6.42616,6.20772,-1.30629,3.04407,41.9266,0,95250,14.9511
1980-08-28,5.80173,2.51318,-0.163515,0.845079,15.5379,0,96226.4,125.375
1980-08-29,6.83422,4.28326,1.38384,-0.152417,0.466251,0,96450.7,132.685
1980-08-30,7.76796,5.21132,2.1785,-0.234497,1.39117,0,96564.2,140.544
1980-08-31,7.33585,6.03928,0.807717,-1.05756,2.05992,-3.46945e-15,96708.5,85.8814
1980-09-01,10.0226,7.79915,1.28732,-1.5517,7.14652,-3.46945e-15,96490.7,142.005
1980-09-02,9.51439,8.34029,0.981158,-1.80533,3.65174,-3.46945e-15,96444.2,109.353
1980-09-03,10.0033,9.71241,-0.139805,-2.18266,14.9931,-3.46945e-15,96034.9,60.3607
1980-09-04,9.181,8.90573,-0.341819,0.755114,26.3525,-3.46945e-15,94780,36.6238
1980-09-05,7.35783,3.70192,2.23512,1.0936,4.18929,-3.46945e-15,94612.2,160.22
1980-09-06,7.01813,4.2824,1.08879,1.05979,2.9864,-3.46945e-15,94606.6,131.076
1980-09-07,7.48125,5.54732,3.51585,-0.167353,3.30448,-3.46945e-15,95028.5,130.034
1980-09-08,8.4592,4.71944,1.92336,-0.814396,2.62525,-3.46945e-15,95197.4,167.189
1980-09-09,9.91551,8.92944,1.94132,-2.29824,9.51619,-3.46945e-15,94571.2,99.6824
1980-09-10,8.00347,4.81518,3.09962,0.897843,5.31579,-3.46945e-15,94776.3,184.28
1980-09-11,10.3207,6.97433,3.0787,-0.926225,0.377814,-3.46945e-15,95907.2,161.675
1980-09-12,10.0864,9.17609,1.50367,-2.56946,12.2276,-3.46945e-15,95426.5,111.079
1980-09-13,6.34111,1.45861,2.65402,1.87677,11.415,-3.46945e-15,95479.2,216
1980-09-14,6.60774,2.73677,3.50819,1.52803,0.637561,-3.46945e-15,96114,186.383
1980-09-15,8.85426,5.27411,3.3744,-1.0782,3.45311,-3.46945e-15,95987.2,141.198
1980-09-16,8.54374,6.49754,4.0881,-0.233571,6.57702,-3.46945e-15,95341.4,185.546
1980-09-17,10.0741,7.27301,3.40957,0.52736,3.38227,-3.46945e-15,95832.3,139.653
1980-09-18,9.57425,8.21554,0.13584,-2.06332,12.6929,-3.46945e-15,95904,106.269
1980-09-19,9.7176,6.33718,2.94655,-0.260483,12.2623,-3.46945e-15,95899.5,175.923
1980-09-20,9.13549,5.92399,4.01974,-0.450689,3.53923,-3.46945e-15,95867.3,189.765
1980-09-21,9.566,5.93198,3.3892,-1.57874,2.03492,-3.46945e-15,95713.6,152.457
1980-09-22,10.2699,6.68877,4.96199,0.951152,3.09752,-3.46945e-15,95677.1,142.744
1980-09-23,10.2772,6.37884,3.03133,1.67091,0.0277804,-3.46945e-15,96381,219.743
1980-09-24,10.7736,6.95397,1.44751,1.02702,0.00277804,-3.46945e-15,96686.2,217.624
1980-09-25,10.2729,7.7146,2.08109,0.344788,0.109733,-3.46945e-15,96457.2,182.667
1980-09-26,9.61577,8.13687,1.86781,-1.77799,4.88102,-3.46945e-15,95722.5,93.5437
1980-09-27,8.20523,3.79297,2.89261,1.6428,4.21013,-3.46945e-15,96087.7,186.454
1980-09-28,9.55144,6.62549,2.3072,1.46898,2.0502,-3.46945e-15,96510.4,207.592
1980-09-29,9.63607,6.62208,2.43474,1.23309,1.83768,-3.46945e-15,96829.5,218.406
1980-09-30,11.9129,8.21304,3.5561,2.00625,0.00774509,-3.46945e-15,96677.2,259.651
1980-10-01,13.0971,9.75025,3.52038,2.05404,0.00834872,-3.46945e-15,96656.1,235.957
1980-10-02,13.2871,10.2992,3.34796,1.25416,0.140736,-3.46945e-15,96674.6,211.209
1980-10-03,11.8053,7.68647,2.83752,0.60208,0.521199,-3.46945e-15,96623.9,185.354
1980-10-04,8.97077,4.33101,-3.04796,1.60796,0.83845,-3.46945e-15,97393.1,118.132
1980-10-05,10.1999,7.4995,-2.8779,-0.723574,1.88681,-3.46945e-15,97794.6,137.16
1980-10-06,10.9494,10.051,-2.2565,-1.23191,5.94668,-3.46945e-15,97562,76.4043
1980-10-07,12.2978,11.8158,-1.40088,-1.56256,7.03797,-3.46945e-15,97203.5,68.3508
1980-10-08,11.794,11.0208,-1.76865,-1.93109,5.53043,-3.46945e-15,96494.3,80.3296
1980-10-09,12.8775,9.94039,0.260797,1.53491,5.08079,-3.46945e-15,95416.9,195.868
1980-10-10,9.51978,9.11238,-0.775221,0.947435,11.2946,-3.46945e-15,95510.7,61.4131
1980-10-11,9.67493,6.00242,2.2468,1.44639,12.1772,-3.46945e-15,95667.7,246.197
1980-10-12,9.5951,3.3578,0.96217,2.36055,1.12231,-3.46945e-15,96343.1,256.948
1980-10-13,8.36594,3.61814,0.404938,-1.01246,0.220645,-3.46945e-15,96799.9,275.003
1980-10-14,11.1362,8.66779,2.44312,-1.61335,2.21122,-3.46945e-15,95722,159.784
1980-10-15,10.5067,8.43058,-0.342198,0.643798,10.8581,-3.46945e-15,95607.9,192.292
1980-10-16,9.62835,7.29799,0.540721,-1.94642,15.9186,-3.46945e-15,95505.7,189.838
1980-10-17,8.4876,5.89379,4.65023,-0.947796,13.4713,-3.46945e-15,95081.4,208.085
1980-10-18,9.86648,6.34708,1.05536,0.242702,10.5051,-3.46945e-15,96222.5,247.804
1980-10-19,9.38636,5.25854,-1.36134,0.0543925,7.18944,-3.46945e-15,97091.1,241.049
1980-10-20,9.79331,7.23715,-1.8394,-1.31939,1.42525,-3.46945e-15,97099.5,169.542
1980-10-21,11.9449,11.0434,-0.794245,-1.47111,5.7141,-3.46945e-15,96751.8,107.923
1980-10-22,12.7422,7.12151,-1.31414,2.19393,1.13543,-3.46945e-15,96999.7,313.53
1980-10-23,11.206,5.37141,0.0865897,-0.142311,6.93889e-15,-3.46945e-15,97279.2,331.884
1980-10-24,13.5754,9.69717,0.692667,-0.305438,6.93889e-15,-3.46945e-15,97070.6,309.443
1980-10-25,15.1014,11.7029,-0.379869,-0.635438,0.0286242,-3.46945e-15,97008.6,312.151
1980-10-26,13.544,10.3337,0.00109374,-1.03015,0.0143121,-3.46945e-15,97085.9,295.638
